notification_id,request_id,recipient_user_id,notification_type,sent_at,read_at
3031,1002349,36,Follow-up Due,2024-09-02 10:20:00,2024-09-03 22:20:00
3032,1002349,36,Escalation,2024-09-02 12:20:00,2024-09-04 05:20:00
3033,1002350,148,SLA At Risk,2024-10-02 14:24:00,2024-10-02 20:24:00
3034,1002351,177,Escalation,2026-04-29 00:45:00,
3035,1002351,177,Assignment,2026-04-29 23:45:00,2026-04-30 05:45:00
3036,1002352,227,Follow-up Due,2025-12-05 15:23:00,2025-12-06 20:23:00
3037,1002353,26,SLA At Risk,2025-06-10 15:16:00,
3038,1002354,53,SLA At Risk,2025-07-16 00:12:00,2025-07-17 11:12:00
3039,1002354,53,Escalation,2025-07-15 23:12:00,2025-07-16 00:12:00
3040,1002355,7,SLA At Risk,2026-04-25 16:59:00,2026-04-27 01:59:00
3041,1002356,257,SLA At Risk,2025-11-23 22:59:00,2025-11-25 22:59:00
3042,1002357,87,Escalation,2025-12-14 02:57:00,2025-12-15 10:57:00
3043,1002358,175,Closure,2024-09-13 09:59:00,2024-09-13 10:59:00
3044,1002359,120,Follow-up Due,2025-08-04 08:15:00,2025-08-04 12:15:00
3045,1002360,96,SLA At Risk,2026-06-28 00:55:00,2026-06-29 12:55:00
3046,1002361,207,Closure,2025-03-07 18:29:00,2025-03-08 13:29:00
3047,1002361,207,Closure,2025-03-07 21:29:00,2025-03-09 08:29:00
3048,1002362,27,Escalation,2026-02-28 19:54:00,2026-03-01 09:54:00
3049,1002363,103,Follow-up Due,2024-08-20 18:31:00,2024-08-22 17:31:00
3050,1002363,103,Closure,2024-08-21 04:31:00,2024-08-21 07:31:00
3051,1002364,145,Assignment,2025-10-30 15:55:00,2025-10-31 05:55:00
3052,1002365,114,Escalation,2024-09-29 15:46:00,2024-09-30 18:46:00
3053,1002366,221,Closure,2025-06-21 04:03:00,2025-06-21 16:03:00
3054,1002367,142,Assignment,2025-04-03 16:33:00,
3055,1002368,169,SLA At Risk,2026-04-10 15:40:00,
3056,1002369,177,Follow-up Due,2025-08-05 11:05:00,
3057,1002369,177,Closure,2025-08-05 23:05:00,2025-08-06 09:05:00
3058,1002370,51,Closure,2024-12-31 04:09:00,2024-12-31 13:09:00
3059,1002371,102,Escalation,2025-07-13 21:58:00,
3060,1002372,212,Assignment,2026-03-26 08:38:00,
3061,1002373,64,SLA At Risk,2026-05-03 00:52:00,2026-05-03 10:52:00
3062,1002374,178,Follow-up Due,2025-05-19 17:35:00,2025-05-19 20:35:00
3063,1002374,178,Assignment,2025-05-19 05:35:00,
3064,1002375,79,Follow-up Due,2025-03-27 14:10:00,2025-03-29 13:10:00
3065,1002375,79,Escalation,2025-03-27 21:10:00,2025-03-28 08:10:00
3066,1002376,85,Follow-up Due,2024-12-11 00:26:00,2024-12-12 17:26:00
3067,1002376,85,Escalation,2024-12-10 17:26:00,2024-12-12 16:26:00
3068,1002377,58,Follow-up Due,2025-12-19 08:02:00,
3069,1002378,126,SLA At Risk,2025-11-30 10:15:00,2025-12-02 00:15:00
3070,1002379,142,Follow-up Due,2025-10-05 01:06:00,2025-10-06 10:06:00
3071,1002380,9,Closure,2026-04-01 05:34:00,
3072,1002381,25,Follow-up Due,2024-10-26 20:40:00,2024-10-27 05:40:00
3073,1002381,25,Closure,2024-10-26 07:40:00,
3074,1002382,121,Follow-up Due,2024-09-17 09:33:00,2024-09-19 03:33:00
3075,1002383,59,Follow-up Due,2024-10-13 00:45:00,2024-10-13 12:45:00
3076,1002384,114,Follow-up Due,2025-12-08 21:30:00,2025-12-10 21:30:00
3077,1002385,91,SLA At Risk,2025-09-15 23:09:00,2025-09-17 12:09:00
3078,1002386,120,Follow-up Due,2025-01-24 18:32:00,2025-01-26 16:32:00
3079,1002387,181,Assignment,2024-10-10 13:10:00,2024-10-11 16:10:00
3080,1002388,1,Assignment,2024-12-13 03:27:00,2024-12-14 15:27:00
3081,1002389,68,Escalation,2026-05-15 20:47:00,2026-05-15 21:47:00
3082,1002390,145,Follow-up Due,2025-08-20 03:55:00,2025-08-21 19:55:00
3083,1002391,106,Escalation,2025-11-15 08:49:00,2025-11-16 13:49:00
3084,1002391,106,Escalation,2025-11-13 18:49:00,
3085,1002392,128,Closure,2025-10-15 10:50:00,2025-10-17 09:50:00
3086,1002392,128,Closure,2025-10-15 15:50:00,2025-10-17 15:50:00
3087,1002393,64,SLA At Risk,2025-08-20 17:44:00,2025-08-22 09:44:00
3088,1002394,103,Closure,2026-04-23 22:03:00,2026-04-24 05:03:00
3089,1002395,140,Escalation,2025-11-22 09:34:00,2025-11-23 08:34:00
3090,1002396,112,Closure,2024-10-12 20:06:00,2024-10-13 09:06:00
3091,1002396,112,Follow-up Due,2024-10-12 01:06:00,2024-10-12 09:06:00
3092,1002397,83,Follow-up Due,2025-06-09 06:38:00,2025-06-09 16:38:00
3093,1002398,137,Follow-up Due,2026-05-23 09:06:00,2026-05-25 01:06:00
3094,1002399,208,Follow-up Due,2025-11-19 00:16:00,2025-11-19 21:16:00
3095,1002400,118,SLA At Risk,2025-08-26 16:48:00,
3096,1002400,118,SLA At Risk,2025-08-28 01:48:00,
3097,1002401,49,Follow-up Due,2026-02-24 22:25:00,
3098,1002401,49,Follow-up Due,2026-02-26 02:25:00,2026-02-26 18:25:00
3099,1002402,116,Closure,2026-02-22 16:28:00,2026-02-23 13:28:00
3100,1002403,252,Closure,2025-08-30 14:28:00,
3101,1002403,252,Assignment,2025-08-29 12:28:00,2025-08-31 09:28:00
3102,1002404,168,SLA At Risk,2025-12-07 16:05:00,
3103,1002405,153,Escalation,2026-06-08 05:33:00,2026-06-08 20:33:00
3104,1002405,153,Follow-up Due,2026-06-06 11:33:00,
3105,1002406,119,Escalation,2025-08-13 18:13:00,2025-08-15 01:13:00
3106,1002406,119,Escalation,2025-08-15 19:13:00,
3107,1002407,164,Assignment,2025-09-24 17:11:00,2025-09-26 16:11:00
3108,1002407,164,Follow-up Due,2025-09-23 18:11:00,2025-09-24 08:11:00
3109,1002408,218,SLA At Risk,2025-07-21 02:04:00,2025-07-22 01:04:00
3110,1002409,272,Assignment,2025-05-28 18:23:00,2025-05-30 18:23:00
3111,1002410,120,Assignment,2024-10-06 03:38:00,2024-10-06 09:38:00
3112,1002411,29,Assignment,2025-12-13 12:35:00,
3113,1002411,29,Closure,2025-12-12 16:35:00,2025-12-14 12:35:00
3114,1002412,102,Assignment,2026-02-20 18:13:00,
3115,1002412,102,Escalation,2026-02-21 11:13:00,2026-02-23 08:13:00
3116,1002413,48,Escalation,2025-02-23 23:32:00,2025-02-25 13:32:00
3117,1002414,265,Escalation,2025-03-21 19:06:00,
3118,1002415,186,Escalation,2025-03-02 06:26:00,
3119,1002415,186,Assignment,2025-02-27 14:26:00,
3120,1002416,118,SLA At Risk,2025-12-04 16:02:00,2025-12-05 02:02:00
3121,1002417,30,Escalation,2026-06-28 09:37:00,2026-06-29 21:37:00
3122,1002417,30,Assignment,2026-06-29 16:37:00,2026-06-30 04:37:00
3123,1002418,34,Follow-up Due,2025-04-16 06:40:00,
3124,1002419,104,Escalation,2026-05-25 08:39:00,2026-05-26 19:39:00
3125,1002419,104,Closure,2026-05-24 17:39:00,
3126,1002420,162,Assignment,2025-12-24 00:10:00,2025-12-24 11:10:00
3127,1002421,207,Follow-up Due,2024-10-28 11:15:00,2024-10-29 08:15:00
3128,1002422,89,Assignment,2026-02-16 09:44:00,2026-02-16 15:44:00
3129,1002422,89,Escalation,2026-02-16 02:44:00,2026-02-16 03:44:00
3130,1002423,134,Escalation,2024-11-26 12:37:00,
3131,1002424,108,SLA At Risk,2025-08-16 08:24:00,2025-08-17 23:24:00
3132,1002425,23,Closure,2025-11-15 17:15:00,2025-11-15 18:15:00
3133,1002426,138,Escalation,2025-11-11 08:11:00,2025-11-13 02:11:00
3134,1002427,215,SLA At Risk,2025-03-22 02:27:00,2025-03-23 07:27:00
3135,1002428,8,Follow-up Due,2025-01-04 05:21:00,2025-01-05 06:21:00
3136,1002429,176,Follow-up Due,2025-07-06 03:00:00,2025-07-06 05:00:00
3137,1002429,176,SLA At Risk,2025-07-06 07:00:00,2025-07-07 15:00:00
3138,1002430,41,Closure,2025-05-13 03:14:00,
3139,1002431,4,Follow-up Due,2026-01-15 19:24:00,2026-01-16 10:24:00
3140,1002432,272,Follow-up Due,2025-11-18 05:13:00,2025-11-19 00:13:00
3141,1002433,10,Assignment,2025-12-30 01:12:00,
3142,1002433,10,SLA At Risk,2025-12-29 12:12:00,
3143,1002434,62,Follow-up Due,2026-05-09 05:15:00,
3144,1002434,62,Closure,2026-05-09 04:15:00,2026-05-10 11:15:00
3145,1002435,164,Escalation,2024-10-31 11:25:00,2024-11-01 15:25:00
3146,1002436,44,Follow-up Due,2024-09-08 02:59:00,2024-09-08 06:59:00
3147,1002436,44,Escalation,2024-09-09 01:59:00,2024-09-10 06:59:00
3148,1002437,179,Assignment,2025-10-30 22:57:00,2025-11-01 18:57:00
3149,1002438,186,Closure,2025-07-14 17:52:00,2025-07-16 16:52:00
3150,1002439,88,Escalation,2025-02-02 15:49:00,
3151,1002439,88,Closure,2025-02-04 05:49:00,2025-02-05 11:49:00
3152,1002440,122,Escalation,2024-12-09 18:02:00,
3153,1002441,89,Escalation,2026-05-02 04:36:00,2026-05-03 23:36:00
3154,1002442,73,Escalation,2026-06-04 23:23:00,2026-06-06 23:23:00
3155,1002443,56,Escalation,2024-09-21 10:55:00,
3156,1002444,180,Assignment,2025-12-14 17:31:00,
3157,1002445,134,Follow-up Due,2026-03-21 03:48:00,2026-03-22 19:48:00
3158,1002446,32,SLA At Risk,2024-12-10 12:18:00,2024-12-10 19:18:00
3159,1002446,32,Assignment,2024-12-08 19:18:00,
3160,1002447,176,Closure,2025-06-10 19:18:00,2025-06-11 17:18:00
3161,1002448,75,Follow-up Due,2026-01-19 13:27:00,
3162,1002449,143,Closure,2024-11-30 13:19:00,
3163,1002450,121,Assignment,2025-02-26 04:32:00,
3164,1002450,121,Assignment,2025-02-25 09:32:00,2025-02-26 11:32:00
3165,1002451,103,SLA At Risk,2024-12-26 11:10:00,2024-12-28 08:10:00
3166,1002451,103,Escalation,2024-12-24 19:10:00,2024-12-25 07:10:00
3167,1002452,143,Follow-up Due,2024-12-05 21:37:00,2024-12-06 03:37:00
3168,1002452,143,Closure,2024-12-06 19:37:00,2024-12-07 06:37:00
3169,1002453,43,Assignment,2025-04-07 07:10:00,2025-04-08 05:10:00
3170,1002454,116,SLA At Risk,2025-03-23 14:36:00,2025-03-24 10:36:00
3171,1002454,116,Closure,2025-03-26 04:36:00,
3172,1002455,100,Follow-up Due,2025-03-18 15:01:00,2025-03-19 06:01:00
3173,1002455,100,Follow-up Due,2025-03-18 13:01:00,
3174,1002456,174,Follow-up Due,2024-10-05 07:34:00,2024-10-05 20:34:00
3175,1002457,98,Escalation,2024-08-31 23:24:00,2024-09-01 13:24:00
3176,1002457,98,Escalation,2024-09-02 23:24:00,2024-09-04 11:24:00
3177,1002458,126,Assignment,2025-03-03 17:01:00,2025-03-04 09:01:00
3178,1002459,4,SLA At Risk,2025-08-14 23:23:00,2025-08-15 14:23:00
3179,1002460,33,Assignment,2025-08-05 18:10:00,2025-08-06 19:10:00
3180,1002460,33,Assignment,2025-08-07 05:10:00,2025-08-08 01:10:00
3181,1002461,87,Closure,2025-08-25 13:13:00,
3182,1002462,37,Closure,2026-05-26 06:59:00,2026-05-27 13:59:00
3183,1002463,258,Follow-up Due,2025-11-26 13:12:00,2025-11-26 17:12:00
3184,1002464,1,SLA At Risk,2025-01-24 02:57:00,2025-01-24 08:57:00
3185,1002465,85,SLA At Risk,2026-01-14 11:51:00,2026-01-14 17:51:00
3186,1002466,107,Closure,2025-11-22 06:55:00,2025-11-23 11:55:00
3187,1002467,26,Follow-up Due,2025-09-19 13:26:00,2025-09-19 16:26:00
3188,1002468,216,Assignment,2025-12-03 11:43:00,2025-12-04 03:43:00
3189,1002468,216,Closure,2025-12-02 16:43:00,2025-12-04 16:43:00
3190,1002469,51,Closure,2025-03-13 07:46:00,2025-03-14 10:46:00
3191,1002470,268,Escalation,2025-01-05 22:20:00,
3192,1002471,12,Assignment,2025-08-21 17:45:00,2025-08-23 12:45:00
3193,1002472,34,Assignment,2024-10-08 16:24:00,2024-10-10 09:24:00
3194,1002472,34,Escalation,2024-10-10 08:24:00,2024-10-11 22:24:00
3195,1002473,131,SLA At Risk,2026-01-04 15:28:00,2026-01-05 03:28:00
3196,1002474,77,SLA At Risk,2025-09-29 21:55:00,2025-09-30 20:55:00
3197,1002474,77,Escalation,2025-10-01 01:55:00,2025-10-02 16:55:00
3198,1002475,39,Follow-up Due,2026-01-07 23:31:00,2026-01-09 17:31:00
3199,1002476,113,Assignment,2024-10-22 07:57:00,2024-10-23 04:57:00
3200,1002477,226,SLA At Risk,2024-09-15 23:30:00,2024-09-16 00:30:00
3201,1002477,226,Escalation,2024-09-14 07:30:00,2024-09-14 16:30:00
3202,1002478,177,Assignment,2025-01-05 19:01:00,2025-01-06 17:01:00
3203,1002479,115,Assignment,2026-02-10 14:28:00,2026-02-10 18:28:00
3204,1002480,59,SLA At Risk,2025-01-10 22:01:00,2025-01-11 08:01:00
3205,1002480,59,Assignment,2025-01-13 04:01:00,2025-01-14 18:01:00
3206,1002481,142,Closure,2026-01-04 17:22:00,
3207,1002482,175,Assignment,2025-04-30 21:02:00,2025-05-02 07:02:00
3208,1002483,4,Follow-up Due,2025-08-26 01:55:00,2025-08-27 12:55:00
3209,1002484,67,Closure,2025-02-22 03:28:00,2025-02-22 22:28:00
3210,1002484,67,Assignment,2025-02-22 03:28:00,2025-02-23 03:28:00
3211,1002485,66,Escalation,2025-12-02 03:38:00,2025-12-03 03:38:00
3212,1002485,66,SLA At Risk,2025-12-01 11:38:00,
3213,1002486,169,Closure,2024-08-26 21:13:00,2024-08-28 02:13:00
3214,1002487,178,Assignment,2025-09-16 08:08:00,2025-09-16 23:08:00
3215,1002487,178,SLA At Risk,2025-09-18 14:08:00,2025-09-18 20:08:00
3216,1002488,125,Closure,2026-03-07 16:00:00,
3217,1002489,36,Closure,2025-10-24 07:57:00,2025-10-26 05:57:00
3218,1002490,168,Assignment,2024-11-20 19:59:00,2024-11-22 05:59:00
3219,1002490,168,SLA At Risk,2024-11-20 17:59:00,2024-11-20 20:59:00
3220,1002491,19,Follow-up Due,2025-03-20 15:03:00,2025-03-21 18:03:00
3221,1002492,71,SLA At Risk,2026-05-29 10:16:00,2026-05-31 10:16:00
3222,1002492,71,Closure,2026-05-28 20:16:00,2026-05-30 05:16:00
3223,1002493,227,Follow-up Due,2025-11-28 22:09:00,2025-11-29 21:09:00
3224,1002493,227,Follow-up Due,2025-11-30 06:09:00,2025-12-01 03:09:00
3225,1002494,82,Closure,2025-03-18 05:07:00,2025-03-19 00:07:00
3226,1002495,260,Follow-up Due,2024-09-26 11:23:00,2024-09-28 09:23:00
3227,1002496,50,Escalation,2025-01-06 14:06:00,
3228,1002496,50,Closure,2025-01-08 22:06:00,2025-01-09 04:06:00
3229,1002497,147,Escalation,2024-10-22 03:03:00,2024-10-23 19:03:00
3230,1002497,147,Escalation,2024-10-22 03:03:00,
3231,1002498,133,Assignment,2026-01-04 19:44:00,2026-01-06 16:44:00
3232,1002499,101,Escalation,2024-10-01 13:24:00,
3233,1002500,74,Escalation,2025-08-24 14:25:00,2025-08-24 15:25:00
3234,1002500,74,Closure,2025-08-24 11:25:00,2025-08-25 07:25:00
3235,1002501,156,Escalation,2025-03-20 21:03:00,2025-03-22 06:03:00
3236,1002501,156,Assignment,2025-03-19 07:03:00,
3237,1002502,92,Follow-up Due,2026-03-27 21:28:00,2026-03-29 01:28:00
3238,1002503,19,Escalation,2025-05-21 07:13:00,2025-05-22 23:13:00
3239,1002503,19,Closure,2025-05-22 12:13:00,2025-05-22 14:13:00
3240,1002504,33,Follow-up Due,2026-06-29 02:15:00,2026-06-30 10:15:00
3241,1002505,208,Closure,2026-06-15 16:36:00,2026-06-16 04:36:00
3242,1002506,179,Escalation,2025-09-21 07:55:00,2025-09-23 05:55:00
3243,1002506,179,Escalation,2025-09-20 21:55:00,2025-09-21 15:55:00
3244,1002507,129,Escalation,2026-02-18 19:41:00,2026-02-20 19:41:00
3245,1002508,79,SLA At Risk,2025-12-23 07:22:00,2025-12-24 21:22:00
3246,1002508,79,Escalation,2025-12-23 20:22:00,2025-12-24 23:22:00
3247,1002509,1,Closure,2024-11-05 02:31:00,2024-11-06 22:31:00
3248,1002509,1,Assignment,2024-11-05 15:31:00,2024-11-07 03:31:00
3249,1002510,65,Escalation,2025-02-27 00:23:00,2025-02-28 17:23:00
3250,1002511,119,Closure,2024-09-25 23:30:00,2024-09-26 22:30:00
3251,1002511,119,Closure,2024-09-26 20:30:00,
3252,1002512,187,Follow-up Due,2024-09-29 23:43:00,
3253,1002512,187,SLA At Risk,2024-09-29 06:43:00,2024-09-30 09:43:00
3254,1002513,221,Closure,2024-11-05 15:27:00,2024-11-07 08:27:00
3255,1002514,87,Assignment,2025-05-30 16:09:00,2025-06-01 02:09:00
3256,1002514,87,Escalation,2025-06-01 06:09:00,
3257,1002515,91,Closure,2026-03-26 23:24:00,2026-03-27 09:24:00
3258,1002515,91,Closure,2026-03-25 11:24:00,2026-03-25 16:24:00
3259,1002516,88,Follow-up Due,2025-08-04 20:54:00,
3260,1002517,39,Follow-up Due,2024-12-16 04:23:00,
3261,1002518,35,Assignment,2026-04-25 18:58:00,2026-04-26 10:58:00
3262,1002519,156,SLA At Risk,2025-09-12 04:01:00,
3263,1002520,98,Closure,2026-05-18 06:03:00,
3264,1002520,98,Assignment,2026-05-17 16:03:00,
3265,1002521,117,Assignment,2025-07-23 02:56:00,2025-07-23 21:56:00
3266,1002521,117,Closure,2025-07-25 01:56:00,2025-07-25 14:56:00
3267,1002522,56,Escalation,2025-09-26 20:51:00,
3268,1002523,148,Assignment,2025-08-18 07:38:00,2025-08-19 05:38:00
3269,1002524,175,Follow-up Due,2025-06-25 02:00:00,2025-06-25 15:00:00
3270,1002525,12,Follow-up Due,2025-11-15 21:59:00,2025-11-16 21:59:00
3271,1002526,99,Follow-up Due,2026-01-13 09:42:00,2026-01-15 09:42:00
3272,1002527,131,Escalation,2026-05-15 13:31:00,2026-05-17 09:31:00
3273,1002527,131,SLA At Risk,2026-05-14 05:31:00,
3274,1002528,47,Follow-up Due,2024-10-14 10:59:00,2024-10-15 08:59:00
3275,1002528,47,SLA At Risk,2024-10-14 22:59:00,2024-10-16 05:59:00
3276,1002529,76,Closure,2025-07-29 18:27:00,2025-07-30 22:27:00
3277,1002530,83,Follow-up Due,2024-11-08 12:13:00,
3278,1002531,173,Assignment,2025-05-10 14:19:00,2025-05-10 17:19:00
3279,1002532,167,SLA At Risk,2024-09-27 22:32:00,2024-09-29 13:32:00
3280,1002533,36,SLA At Risk,2025-03-05 10:53:00,2025-03-05 14:53:00
3281,1002533,36,SLA At Risk,2025-03-04 18:53:00,2025-03-05 02:53:00
3282,1002534,170,Escalation,2024-10-26 07:37:00,2024-10-27 14:37:00
3283,1002535,47,Assignment,2025-07-02 20:44:00,2025-07-04 19:44:00
3284,1002536,170,Escalation,2024-09-20 04:47:00,2024-09-21 10:47:00
3285,1002537,170,Assignment,2025-04-04 10:36:00,2025-04-05 17:36:00
3286,1002538,207,Follow-up Due,2025-02-27 21:13:00,2025-02-28 00:13:00
3287,1002539,43,Closure,2024-08-30 10:38:00,2024-08-30 17:38:00
3288,1002539,43,Assignment,2024-08-28 14:38:00,2024-08-29 04:38:00
3289,1002540,115,Assignment,2025-09-22 16:19:00,2025-09-23 15:19:00
3290,1002541,172,Follow-up Due,2024-09-28 10:42:00,2024-09-29 13:42:00
3291,1002541,172,SLA At Risk,2024-09-27 15:42:00,2024-09-29 04:42:00
3292,1002542,173,Closure,2024-10-23 20:05:00,2024-10-25 18:05:00
3293,1002542,173,SLA At Risk,2024-10-22 07:05:00,2024-10-22 19:05:00
3294,1002543,129,Escalation,2026-01-06 06:26:00,2026-01-07 13:26:00
3295,1002544,152,Assignment,2026-05-04 03:46:00,2026-05-05 11:46:00
3296,1002544,152,Escalation,2026-05-03 02:46:00,2026-05-04 03:46:00
3297,1002545,220,Assignment,2025-10-02 19:06:00,2025-10-03 03:06:00
3298,1002545,220,Assignment,2025-10-02 01:06:00,2025-10-03 12:06:00
3299,1002546,71,Follow-up Due,2025-07-26 06:14:00,2025-07-26 10:14:00
3300,1002547,123,Closure,2025-05-10 21:54:00,
3301,1002548,49,Follow-up Due,2025-06-16 09:30:00,2025-06-16 13:30:00
3302,1002549,63,Assignment,2026-03-28 05:07:00,2026-03-30 05:07:00
3303,1002550,98,SLA At Risk,2024-09-09 03:00:00,2024-09-10 16:00:00
3304,1002551,187,Follow-up Due,2025-10-08 23:27:00,2025-10-09 20:27:00
3305,1002552,19,Assignment,2025-03-06 18:36:00,2025-03-07 06:36:00
3306,1002553,15,Follow-up Due,2025-04-16 03:49:00,2025-04-18 01:49:00
3307,1002554,82,Assignment,2024-12-21 23:12:00,2024-12-22 17:12:00
3308,1002555,39,Follow-up Due,2026-03-17 01:31:00,2026-03-18 07:31:00
3309,1002555,39,Escalation,2026-03-14 21:31:00,2026-03-16 12:31:00
3310,1002556,74,SLA At Risk,2025-05-22 13:43:00,2025-05-23 01:43:00
3311,1002557,102,Escalation,2025-07-13 15:27:00,
3312,1002558,226,Closure,2024-09-02 02:21:00,2024-09-03 17:21:00
3313,1002559,189,Escalation,2025-02-04 11:25:00,2025-02-05 10:25:00
3314,1002559,189,Escalation,2025-02-02 14:25:00,2025-02-03 19:25:00
3315,1002560,51,Assignment,2026-06-22 06:59:00,2026-06-24 06:59:00
3316,1002561,37,Closure,2025-05-15 01:41:00,2025-05-16 06:41:00
3317,1002561,37,Escalation,2025-05-15 07:41:00,2025-05-15 10:41:00
3318,1002562,22,Follow-up Due,2025-03-03 18:02:00,2025-03-05 10:02:00
3319,1002563,271,Assignment,2025-12-24 18:03:00,2025-12-26 12:03:00
3320,1002563,271,Escalation,2025-12-26 05:03:00,
3321,1002564,260,Assignment,2024-09-07 01:32:00,2024-09-07 18:32:00
3322,1002565,61,SLA At Risk,2026-03-25 07:28:00,2026-03-27 07:28:00
3323,1002566,53,Escalation,2026-01-22 17:52:00,2026-01-24 11:52:00
3324,1002566,53,Closure,2026-01-23 10:52:00,2026-01-24 02:52:00
3325,1002567,172,Assignment,2025-01-05 05:57:00,2025-01-06 20:57:00
3326,1002568,66,Escalation,2025-10-13 15:24:00,2025-10-15 12:24:00
3327,1002569,22,Follow-up Due,2026-01-20 10:14:00,2026-01-21 19:14:00
3328,1002570,40,Assignment,2025-09-05 17:10:00,
3329,1002570,40,Follow-up Due,2025-09-05 18:10:00,
3330,1002571,15,Escalation,2025-08-28 10:04:00,2025-08-29 08:04:00
3331,1002571,15,Closure,2025-08-26 22:04:00,2025-08-27 12:04:00
3332,1002572,95,Assignment,2025-08-23 06:01:00,2025-08-24 12:01:00
3333,1002573,3,Closure,2026-02-15 19:09:00,
3334,1002574,18,Escalation,2024-10-07 09:52:00,2024-10-08 13:52:00
3335,1002575,166,Follow-up Due,2025-01-19 18:06:00,
3336,1002576,75,Follow-up Due,2026-04-21 04:07:00,2026-04-22 05:07:00
3337,1002577,219,Follow-up Due,2026-03-15 11:02:00,2026-03-15 18:02:00
3338,1002578,135,Escalation,2026-06-23 00:39:00,
3339,1002579,133,Follow-up Due,2025-04-21 19:10:00,2025-04-23 17:10:00
3340,1002580,48,Escalation,2026-02-14 14:20:00,
3341,1002581,24,Follow-up Due,2024-08-26 06:25:00,2024-08-27 02:25:00
3342,1002582,77,Closure,2025-08-12 17:28:00,2025-08-14 11:28:00
3343,1002583,99,Escalation,2025-07-10 09:59:00,2025-07-11 18:59:00
3344,1002584,107,Assignment,2025-04-21 18:42:00,2025-04-22 06:42:00
3345,1002585,89,Assignment,2025-03-17 08:42:00,2025-03-19 08:42:00
3346,1002585,89,Closure,2025-03-16 19:42:00,2025-03-17 21:42:00
3347,1002586,57,Escalation,2024-12-29 02:18:00,2024-12-29 05:18:00
3348,1002586,57,Follow-up Due,2024-12-29 13:18:00,2024-12-30 14:18:00
3349,1002587,144,Assignment,2026-02-24 14:36:00,2026-02-26 02:36:00
3350,1002587,144,Follow-up Due,2026-02-24 23:36:00,2026-02-26 05:36:00
3351,1002588,17,Escalation,2025-08-12 18:31:00,2025-08-13 14:31:00
3352,1002589,158,Assignment,2024-11-25 15:16:00,2024-11-26 18:16:00
3353,1002590,93,Assignment,2024-08-25 17:07:00,
3354,1002591,96,Closure,2024-09-25 11:36:00,
3355,1002592,178,Assignment,2025-06-04 08:55:00,2025-06-05 03:55:00
3356,1002593,125,Follow-up Due,2026-02-14 20:33:00,2026-02-16 02:33:00
3357,1002594,98,Closure,2025-09-15 12:00:00,
3358,1002594,98,Assignment,2025-09-15 07:00:00,2025-09-17 02:00:00
3359,1002595,13,Escalation,2024-10-09 08:09:00,
3360,1002596,25,Follow-up Due,2025-05-24 00:05:00,2025-05-25 05:05:00
3361,1002597,184,Assignment,2025-12-31 06:12:00,2026-01-02 03:12:00
3362,1002597,184,Follow-up Due,2026-01-01 19:12:00,2026-01-03 06:12:00
3363,1002598,62,Assignment,2026-06-26 01:08:00,
3364,1002599,97,SLA At Risk,2025-01-11 02:01:00,2025-01-12 04:01:00
3365,1002599,97,Follow-up Due,2025-01-11 13:01:00,
