audit_log_id,entity_type,entity_id,field_name,old_value,new_value,changed_by_user_id,changed_at
3105,support_request,1000662,current_status,Triaged,Assigned,252,2025-04-28 11:22:00
3106,support_request,1000663,current_status,,New,77,2025-04-20 10:52:00
3107,support_request,1000663,current_status,New,Triaged,77,2025-04-21 02:52:00
3108,support_request,1000663,current_status,Triaged,Assigned,77,2025-04-21 04:52:00
3109,support_request,1000663,current_status,Assigned,In Progress,77,2025-04-21 01:52:00
3110,support_request,1000663,current_status,In Progress,Resolved,77,2025-04-22 06:52:00
3111,support_request,1000664,current_status,,New,75,2025-05-02 13:10:00
3112,support_request,1000664,current_status,New,Triaged,75,2025-05-02 17:10:00
3113,support_request,1000664,current_status,Triaged,Assigned,75,2025-05-03 07:10:00
3114,support_request,1000664,current_status,Assigned,In Progress,75,2025-05-04 13:10:00
3115,support_request,1000665,current_status,,New,1,2025-08-24 11:05:00
3116,support_request,1000665,current_status,New,Triaged,1,2025-08-24 17:05:00
3117,support_request,1000665,current_status,Triaged,Assigned,1,2025-08-24 15:05:00
3118,support_request,1000665,current_status,Assigned,In Progress,1,2025-08-25 20:05:00
3119,support_request,1000666,current_status,,New,38,2025-11-30 12:32:00
3120,support_request,1000666,current_status,New,Triaged,38,2025-12-01 06:32:00
3121,support_request,1000666,current_status,Triaged,Assigned,38,2025-12-01 04:32:00
3122,support_request,1000667,current_status,,New,70,2024-09-07 09:38:00
3123,support_request,1000667,current_status,New,Triaged,70,2024-09-07 11:38:00
3124,support_request,1000667,current_status,Triaged,Assigned,70,2024-09-08 15:38:00
3125,support_request,1000667,current_status,Assigned,In Progress,70,2024-09-08 09:38:00
3126,support_request,1000667,current_status,In Progress,Resolved,70,2024-09-07 17:38:00
3127,support_request,1000667,current_status,Resolved,Closed,70,2024-09-08 20:38:00
3128,support_request,1000668,current_status,,New,25,2025-08-09 08:55:00
3129,support_request,1000668,current_status,New,Triaged,25,2025-08-10 01:55:00
3130,support_request,1000668,current_status,Triaged,Assigned,25,2025-08-10 04:55:00
3131,support_request,1000668,current_status,Assigned,In Progress,25,2025-08-10 11:55:00
3132,support_request,1000668,current_status,In Progress,Resolved,25,2025-08-09 20:55:00
3133,support_request,1000668,current_status,Resolved,Closed,25,2025-08-12 11:55:00
3134,support_request,1000669,current_status,,New,210,2025-06-07 14:53:00
3135,support_request,1000669,current_status,New,Triaged,210,2025-06-08 02:53:00
3136,support_request,1000669,current_status,Triaged,Assigned,210,2025-06-08 10:53:00
3137,support_request,1000669,current_status,Assigned,In Progress,210,2025-06-08 17:53:00
3138,support_request,1000670,current_status,,New,226,2025-06-30 13:54:00
3139,support_request,1000670,current_status,New,Triaged,226,2025-07-01 02:54:00
3140,support_request,1000670,current_status,Triaged,Assigned,226,2025-07-01 07:54:00
3141,support_request,1000670,current_status,Assigned,In Progress,226,2025-07-01 16:54:00
3142,support_request,1000671,current_status,,New,124,2025-03-14 11:42:00
3143,support_request,1000671,current_status,New,Triaged,124,2025-03-15 02:42:00
3144,support_request,1000671,current_status,Triaged,Assigned,124,2025-03-15 21:42:00
3145,support_request,1000672,current_status,,New,1,2026-02-06 16:17:00
3146,support_request,1000672,current_status,New,Triaged,1,2026-02-07 10:17:00
3147,support_request,1000672,current_status,Triaged,Assigned,1,2026-02-08 04:17:00
3148,support_request,1000672,current_status,Assigned,In Progress,1,2026-02-07 13:17:00
3149,support_request,1000672,current_status,In Progress,Resolved,1,2026-02-07 12:17:00
3150,support_request,1000672,current_status,Resolved,Closed,1,2026-02-09 04:17:00
3151,support_request,1000673,current_status,,New,160,2025-03-07 13:35:00
3152,support_request,1000673,current_status,New,Triaged,160,2025-03-08 06:35:00
3153,support_request,1000673,current_status,Triaged,Assigned,160,2025-03-07 17:35:00
3154,support_request,1000673,current_status,Assigned,In Progress,160,2025-03-09 16:35:00
3155,support_request,1000674,current_status,,New,214,2026-03-09 09:26:00
3156,support_request,1000674,current_status,New,Triaged,214,2026-03-09 14:26:00
3157,support_request,1000674,current_status,Triaged,Assigned,214,2026-03-10 03:26:00
3158,support_request,1000675,current_status,,New,129,2026-06-24 13:43:00
3159,support_request,1000675,current_status,New,Triaged,129,2026-06-24 19:43:00
3160,support_request,1000675,current_status,Triaged,Assigned,129,2026-06-24 23:43:00
3161,support_request,1000675,current_status,Assigned,In Progress,129,2026-06-25 07:43:00
3162,support_request,1000675,current_status,In Progress,Resolved,129,2026-06-26 05:43:00
3163,support_request,1000675,current_status,Resolved,Closed,129,2026-06-27 01:43:00
3164,support_request,1000676,current_status,,New,173,2024-12-05 08:23:00
3165,support_request,1000676,current_status,New,Triaged,173,2024-12-06 00:23:00
3166,support_request,1000676,current_status,Triaged,Assigned,173,2024-12-06 14:23:00
3167,support_request,1000676,current_status,Assigned,In Progress,173,2024-12-07 02:23:00
3168,support_request,1000676,current_status,In Progress,Resolved,173,2024-12-07 04:23:00
3169,support_request,1000677,current_status,,New,268,2025-06-06 08:30:00
3170,support_request,1000677,current_status,New,Triaged,268,2025-06-06 14:30:00
3171,support_request,1000677,current_status,Triaged,Assigned,268,2025-06-07 04:30:00
3172,support_request,1000677,current_status,Assigned,In Progress,268,2025-06-06 17:30:00
3173,support_request,1000678,current_status,,New,40,2025-04-20 12:35:00
3174,support_request,1000678,current_status,New,Triaged,40,2025-04-20 22:35:00
3175,support_request,1000678,current_status,Triaged,Assigned,40,2025-04-21 08:35:00
3176,support_request,1000679,current_status,,New,177,2025-10-12 13:39:00
3177,support_request,1000679,current_status,New,Triaged,177,2025-10-13 04:39:00
3178,support_request,1000679,current_status,Triaged,Assigned,177,2025-10-12 23:39:00
3179,support_request,1000679,current_status,Assigned,In Progress,177,2025-10-13 04:39:00
3180,support_request,1000680,current_status,,New,112,2025-09-30 11:52:00
3181,support_request,1000680,current_status,New,Triaged,112,2025-09-30 13:52:00
3182,support_request,1000680,current_status,Triaged,Assigned,112,2025-10-01 07:52:00
3183,support_request,1000680,current_status,Assigned,In Progress,112,2025-10-02 17:52:00
3184,support_request,1000680,current_status,In Progress,Resolved,112,2025-10-03 03:52:00
3185,support_request,1000681,current_status,,New,210,2026-03-22 09:05:00
3186,support_request,1000681,current_status,New,Triaged,210,2026-03-22 18:05:00
3187,support_request,1000681,current_status,Triaged,Assigned,210,2026-03-23 17:05:00
3188,support_request,1000681,current_status,Assigned,In Progress,210,2026-03-24 06:05:00
3189,support_request,1000681,current_status,In Progress,Resolved,210,2026-03-25 09:05:00
3190,support_request,1000682,current_status,,New,14,2026-03-08 08:29:00
3191,support_request,1000682,current_status,New,Triaged,14,2026-03-08 21:29:00
3192,support_request,1000682,current_status,Triaged,Assigned,14,2026-03-09 12:29:00
3193,support_request,1000682,current_status,Assigned,In Progress,14,2026-03-08 14:29:00
3194,support_request,1000682,current_status,In Progress,Resolved,14,2026-03-09 00:29:00
3195,support_request,1000683,current_status,,New,182,2025-02-02 14:42:00
3196,support_request,1000683,current_status,New,Triaged,182,2025-02-03 07:42:00
3197,support_request,1000683,current_status,Triaged,Assigned,182,2025-02-04 00:42:00
3198,support_request,1000683,current_status,Assigned,In Progress,182,2025-02-04 11:42:00
3199,support_request,1000684,current_status,,New,59,2025-01-30 13:22:00
3200,support_request,1000684,current_status,New,Triaged,59,2025-01-30 16:22:00
3201,support_request,1000684,current_status,Triaged,Assigned,59,2025-01-31 15:22:00
3202,support_request,1000684,current_status,Assigned,In Progress,59,2025-01-31 13:22:00
3203,support_request,1000684,current_status,In Progress,Resolved,59,2025-01-31 21:22:00
3204,support_request,1000685,current_status,,New,152,2024-09-24 08:47:00
3205,support_request,1000685,current_status,New,Triaged,152,2024-09-24 15:47:00
3206,support_request,1000685,current_status,Triaged,Assigned,152,2024-09-25 06:47:00
3207,support_request,1000685,current_status,Assigned,In Progress,152,2024-09-25 05:47:00
3208,support_request,1000685,current_status,In Progress,Resolved,152,2024-09-26 08:47:00
3209,support_request,1000686,current_status,,New,115,2024-11-07 09:29:00
3210,support_request,1000686,current_status,New,Triaged,115,2024-11-07 13:29:00
3211,support_request,1000686,current_status,Triaged,Assigned,115,2024-11-07 19:29:00
3212,support_request,1000686,current_status,Assigned,In Progress,115,2024-11-08 06:29:00
3213,support_request,1000687,current_status,,New,163,2025-04-28 08:00:00
3214,support_request,1000687,current_status,New,Triaged,163,2025-04-29 00:00:00
3215,support_request,1000687,current_status,Triaged,Assigned,163,2025-04-29 12:00:00
3216,support_request,1000688,current_status,,New,173,2025-06-28 08:25:00
3217,support_request,1000688,current_status,New,Triaged,173,2025-06-28 18:25:00
3218,support_request,1000688,current_status,Triaged,Assigned,173,2025-06-29 14:25:00
3219,support_request,1000688,current_status,Assigned,In Progress,173,2025-06-28 17:25:00
3220,support_request,1000688,current_status,In Progress,Resolved,173,2025-07-01 08:25:00
3221,support_request,1000689,current_status,,New,245,2026-04-06 11:56:00
3222,support_request,1000689,current_status,New,Triaged,245,2026-04-06 16:56:00
3223,support_request,1000689,current_status,Triaged,Assigned,245,2026-04-07 11:56:00
3224,support_request,1000689,current_status,Assigned,In Progress,245,2026-04-08 02:56:00
3225,support_request,1000689,current_status,In Progress,Resolved,245,2026-04-09 03:56:00
3226,support_request,1000689,current_status,Resolved,Closed,245,2026-04-06 21:56:00
3227,support_request,1000690,current_status,,New,107,2026-04-07 12:57:00
3228,support_request,1000690,current_status,New,Triaged,107,2026-04-07 19:57:00
3229,support_request,1000690,current_status,Triaged,Assigned,107,2026-04-07 16:57:00
3230,support_request,1000690,current_status,Assigned,In Progress,107,2026-04-08 12:57:00
3231,support_request,1000691,current_status,,New,208,2025-09-27 12:31:00
3232,support_request,1000691,current_status,New,Triaged,208,2025-09-28 06:31:00
3233,support_request,1000691,current_status,Triaged,Assigned,208,2025-09-28 00:31:00
3234,support_request,1000691,current_status,Assigned,In Progress,208,2025-09-28 18:31:00
3235,support_request,1000692,current_status,,New,64,2026-01-23 15:44:00
3236,support_request,1000692,current_status,New,Triaged,64,2026-01-23 23:44:00
3237,support_request,1000692,current_status,Triaged,Assigned,64,2026-01-24 23:44:00
3238,support_request,1000692,current_status,Assigned,In Progress,64,2026-01-25 12:44:00
3239,support_request,1000692,current_status,In Progress,Resolved,64,2026-01-24 15:44:00
3240,support_request,1000693,current_status,,New,216,2026-03-14 15:04:00
3241,support_request,1000693,current_status,New,Triaged,216,2026-03-15 09:04:00
3242,support_request,1000693,current_status,Triaged,Assigned,216,2026-03-14 21:04:00
3243,support_request,1000693,current_status,Assigned,In Progress,216,2026-03-15 06:04:00
3244,support_request,1000693,current_status,In Progress,Resolved,216,2026-03-16 03:04:00
3245,support_request,1000694,current_status,,New,22,2025-12-06 11:09:00
3246,support_request,1000694,current_status,New,Triaged,22,2025-12-07 00:09:00
3247,support_request,1000694,current_status,Triaged,Assigned,22,2025-12-06 23:09:00
3248,support_request,1000694,current_status,Assigned,In Progress,22,2025-12-08 11:09:00
3249,support_request,1000694,current_status,In Progress,Resolved,22,2025-12-08 19:09:00
3250,support_request,1000695,current_status,,New,175,2025-12-03 09:15:00
3251,support_request,1000695,current_status,New,Triaged,175,2025-12-03 16:15:00
3252,support_request,1000695,current_status,Triaged,Assigned,175,2025-12-04 17:15:00
3253,support_request,1000695,current_status,Assigned,In Progress,175,2025-12-04 09:15:00
3254,support_request,1000695,current_status,In Progress,Resolved,175,2025-12-05 13:15:00
3255,support_request,1000696,current_status,,New,270,2025-04-23 12:02:00
3256,support_request,1000696,current_status,New,Triaged,270,2025-04-23 20:02:00
3257,support_request,1000696,current_status,Triaged,Assigned,270,2025-04-24 00:02:00
3258,support_request,1000696,current_status,Assigned,In Progress,270,2025-04-24 12:02:00
3259,support_request,1000696,current_status,In Progress,Escalated,270,2025-04-25 08:02:00
3260,support_request,1000697,current_status,,New,184,2026-06-14 12:28:00
3261,support_request,1000697,current_status,New,Triaged,184,2026-06-14 20:28:00
3262,support_request,1000697,current_status,Triaged,Assigned,184,2026-06-16 00:28:00
3263,support_request,1000697,current_status,Assigned,In Progress,184,2026-06-16 03:28:00
3264,support_request,1000698,current_status,,New,134,2025-07-15 09:56:00
3265,support_request,1000698,current_status,New,Triaged,134,2025-07-15 13:56:00
3266,support_request,1000698,current_status,Triaged,Assigned,134,2025-07-16 07:56:00
3267,support_request,1000698,current_status,Assigned,In Progress,134,2025-07-17 03:56:00
3268,support_request,1000699,current_status,,New,123,2026-06-11 16:47:00
3269,support_request,1000699,current_status,New,Triaged,123,2026-06-11 23:47:00
3270,support_request,1000699,current_status,Triaged,Assigned,123,2026-06-13 02:47:00
3271,support_request,1000699,current_status,Assigned,In Progress,123,2026-06-12 01:47:00
3272,support_request,1000699,current_status,In Progress,Resolved,123,2026-06-14 04:47:00
3273,support_request,1000699,current_status,Resolved,Closed,123,2026-06-14 14:47:00
3274,support_request,1000700,current_status,,New,109,2025-11-27 15:13:00
3275,support_request,1000700,current_status,New,Triaged,109,2025-11-28 04:13:00
3276,support_request,1000700,current_status,Triaged,Assigned,109,2025-11-29 01:13:00
3277,support_request,1000701,current_status,,New,18,2025-04-29 12:16:00
