assignment_id,request_id,assigned_user_id,assigned_at,unassigned_at,assignment_reason
2779,1002779,157,2025-06-12 19:05:00,,category match
2780,1002780,161,2026-01-22 21:01:00,,category match
2781,1002781,108,2025-10-16 15:48:00,,category match
2782,1002782,271,2025-07-10 22:02:00,,manual reassignment
2783,1002783,158,2024-08-21 09:19:00,,category match
2784,1002784,3,2024-09-19 18:30:00,,category match
2785,1002785,97,2026-06-03 02:51:00,,school assignment
2786,1002786,41,2026-06-26 13:41:00,,category match
2787,1002787,193,2025-03-28 22:03:00,,manual reassignment
2788,1002788,176,2026-04-26 02:26:00,,capacity based
2789,1002789,30,2026-06-04 09:24:00,,category match
2790,1002790,182,2025-10-04 16:02:00,,school assignment
2791,1002791,92,2026-03-03 12:10:00,,capacity based
2792,1002792,143,2025-11-19 17:21:00,,category match
2793,1002793,264,2025-07-02 22:15:00,,capacity based
2794,1002794,82,2026-01-02 00:16:00,2026-01-29 15:16:00,category match
2795,1002795,71,2024-12-01 18:16:00,,category match
2796,1002796,18,2025-04-08 05:10:00,,category match
2797,1002797,75,2025-05-26 00:07:00,,category match
2798,1002798,116,2024-10-22 21:45:00,2024-11-13 17:45:00,school assignment
2799,1002799,218,2026-04-14 00:56:00,,school assignment
2800,1002800,132,2026-02-19 04:16:00,2026-03-08 15:16:00,category match
2801,1002801,75,2024-11-29 16:55:00,,capacity based
2802,1002802,221,2024-08-30 23:49:00,,manual reassignment
2803,1002803,156,2026-04-28 22:48:00,,capacity based
2804,1002804,220,2025-07-22 16:34:00,,capacity based
2805,1002805,40,2025-06-18 19:07:00,2025-06-27 14:07:00,manual reassignment
2806,1002806,98,2025-11-23 13:36:00,,category match
2807,1002807,184,2025-03-13 08:47:00,,manual reassignment
2808,1002808,210,2024-09-27 19:29:00,,category match
2809,1002809,175,2026-03-09 09:53:00,,capacity based
2810,1002810,156,2026-01-10 09:19:00,,manual reassignment
2811,1002811,5,2024-10-25 23:01:00,,manual reassignment
2812,1002812,25,2025-12-09 02:54:00,,manual reassignment
2813,1002813,98,2025-03-17 22:12:00,,school assignment
2814,1002814,80,2026-03-16 23:14:00,,manual reassignment
2815,1002815,121,2025-05-26 11:41:00,,category match
2816,1002816,103,2024-09-09 02:50:00,,category match
2817,1002817,154,2025-10-19 06:11:00,2025-11-17 12:11:00,school assignment
2818,1002818,84,2025-01-05 23:27:00,,category match
2819,1002819,158,2026-06-24 16:50:00,,capacity based
2820,1002820,42,2025-08-23 09:06:00,,manual reassignment
2821,1002821,32,2026-05-26 02:58:00,,category match
2822,1002822,24,2025-08-30 17:11:00,2025-09-30 15:11:00,category match
2823,1002823,88,2025-01-16 21:17:00,,capacity based
2824,1002824,179,2024-09-26 13:23:00,,category match
2825,1002825,51,2026-03-17 13:42:00,2026-03-27 13:42:00,category match
2826,1002826,75,2025-11-18 16:03:00,,capacity based
2827,1002827,272,2025-10-24 19:38:00,,category match
2828,1002828,64,2025-09-05 10:04:00,2025-09-16 14:04:00,school assignment
2829,1002829,164,2024-10-27 15:47:00,2024-11-02 22:47:00,capacity based
2830,1002830,81,2024-10-22 22:19:00,,category match
2831,1002831,175,2024-12-09 13:20:00,,capacity based
2832,1002832,53,2025-08-12 19:40:00,,capacity based
2833,1002833,61,2024-11-16 13:56:00,,category match
2834,1002834,203,2026-06-02 23:18:00,,manual reassignment
2835,1002835,158,2026-06-17 03:38:00,,school assignment
2836,1002836,31,2024-11-06 10:13:00,,category match
2837,1002837,148,2026-03-01 17:38:00,,capacity based
2838,1002838,249,2025-06-12 21:29:00,2025-06-27 15:29:00,manual reassignment
2839,1002839,178,2026-05-07 23:14:00,2026-05-12 10:14:00,category match
2840,1002840,165,2025-08-03 11:56:00,,capacity based
2841,1002841,177,2026-05-11 16:00:00,2026-05-29 16:00:00,capacity based
2842,1002842,9,2025-06-05 23:35:00,,capacity based
2843,1002843,38,2024-12-10 07:17:00,,manual reassignment
2844,1002844,4,2024-12-01 11:08:00,,manual reassignment
2845,1002845,29,2024-11-04 15:26:00,2024-11-22 16:26:00,school assignment
2846,1002846,60,2024-08-18 11:18:00,,manual reassignment
2847,1002847,189,2025-12-17 11:42:00,,capacity based
2848,1002848,146,2026-01-01 13:26:00,,category match
2849,1002849,11,2024-10-01 05:38:00,,category match
2850,1002850,129,2025-05-22 17:35:00,,capacity based
2851,1002851,39,2025-07-21 23:16:00,,school assignment
2852,1002852,88,2025-06-25 06:56:00,,capacity based
2853,1002853,258,2026-02-13 06:40:00,,school assignment
2854,1002854,158,2025-07-25 02:13:00,2025-08-05 15:13:00,school assignment
2855,1002855,180,2026-03-07 09:08:00,,capacity based
2856,1002856,179,2025-11-29 21:30:00,2025-12-24 21:30:00,school assignment
2857,1002857,74,2025-07-15 07:19:00,,capacity based
2858,1002858,4,2025-08-17 13:31:00,2025-09-07 14:31:00,manual reassignment
2859,1002859,97,2024-10-27 15:07:00,,category match
2860,1002860,146,2025-01-27 16:48:00,2025-02-04 16:48:00,school assignment
2861,1002861,100,2025-06-17 23:52:00,,capacity based
2862,1002862,128,2026-04-28 16:18:00,2026-05-19 23:18:00,manual reassignment
2863,1002863,69,2024-10-28 03:11:00,,category match
2864,1002864,107,2025-02-21 12:44:00,,capacity based
2865,1002865,45,2026-05-10 13:58:00,,capacity based
2866,1002866,46,2026-02-10 22:14:00,2026-02-18 16:14:00,school assignment
2867,1002867,9,2024-12-25 09:28:00,,school assignment
2868,1002868,87,2024-10-03 00:47:00,,manual reassignment
2869,1002869,221,2025-09-18 18:27:00,,manual reassignment
2870,1002870,95,2024-09-14 15:17:00,,manual reassignment
2871,1002871,181,2025-03-13 12:18:00,,school assignment
2872,1002872,29,2024-08-22 21:22:00,,capacity based
2873,1002873,166,2024-09-21 00:27:00,2024-10-05 14:27:00,category match
2874,1002874,11,2025-04-06 18:07:00,,capacity based
2875,1002875,260,2025-02-12 17:05:00,,school assignment
2876,1002876,31,2025-12-12 15:44:00,,manual reassignment
2877,1002877,77,2026-05-10 18:39:00,,manual reassignment
2878,1002878,119,2025-12-29 06:56:00,,manual reassignment
2879,1002879,1,2026-04-22 21:23:00,,manual reassignment
2880,1002880,126,2025-05-10 18:37:00,,manual reassignment
2881,1002881,167,2025-08-05 10:09:00,,manual reassignment
2882,1002882,160,2025-05-08 07:45:00,,category match
2883,1002883,85,2025-12-12 22:36:00,,category match
2884,1002884,149,2024-11-03 22:58:00,,capacity based
2885,1002885,113,2025-01-02 10:34:00,,capacity based
2886,1002886,105,2025-01-21 16:11:00,,manual reassignment
2887,1002887,94,2026-03-31 13:22:00,,capacity based
2888,1002888,91,2025-11-13 11:10:00,,school assignment
2889,1002889,3,2026-03-12 22:21:00,,capacity based
2890,1002890,25,2026-05-17 14:26:00,2026-06-01 18:26:00,category match
2891,1002891,104,2024-09-28 22:21:00,,category match
2892,1002892,173,2025-11-23 16:38:00,2025-12-27 18:38:00,school assignment
2893,1002893,159,2025-10-01 14:10:00,,category match
2894,1002894,98,2025-10-24 17:58:00,,school assignment
2895,1002895,26,2026-02-20 00:59:00,,manual reassignment
2896,1002896,151,2025-12-04 10:33:00,,school assignment
2897,1002897,36,2024-09-01 01:27:00,2024-10-04 16:27:00,manual reassignment
2898,1002898,179,2025-01-24 16:40:00,,school assignment
2899,1002899,245,2024-12-13 18:13:00,,manual reassignment
2900,1002900,96,2024-10-23 03:46:00,,capacity based
2901,1002901,214,2025-10-14 09:17:00,,manual reassignment
2902,1002902,184,2026-06-26 20:40:00,,school assignment
2903,1002903,215,2025-04-30 16:36:00,,manual reassignment
2904,1002904,68,2025-06-04 17:05:00,,manual reassignment
2905,1002905,72,2024-10-01 11:46:00,2024-10-14 13:46:00,category match
2906,1002906,149,2026-01-19 01:39:00,,capacity based
2907,1002907,148,2026-04-29 09:13:00,,capacity based
2908,1002908,78,2025-12-29 13:21:00,,category match
2909,1002909,84,2026-05-05 23:16:00,,capacity based
2910,1002910,72,2025-12-03 21:49:00,,school assignment
2911,1002911,187,2026-05-12 18:39:00,,category match
2912,1002912,136,2024-10-25 06:59:00,,school assignment
2913,1002913,137,2025-04-28 02:13:00,2025-05-23 17:13:00,manual reassignment
2914,1002914,168,2025-02-20 15:50:00,,manual reassignment
2915,1002915,11,2025-01-24 12:56:00,,capacity based
2916,1002916,119,2025-04-06 14:05:00,,capacity based
2917,1002917,136,2025-06-17 17:43:00,,capacity based
2918,1002918,210,2025-10-23 20:02:00,2025-11-16 14:02:00,school assignment
2919,1002919,33,2025-01-17 07:00:00,,category match
2920,1002920,33,2025-06-28 14:00:00,,school assignment
2921,1002921,148,2025-01-07 16:29:00,2025-01-30 10:29:00,capacity based
2922,1002922,171,2024-10-13 21:21:00,,school assignment
2923,1002923,56,2024-08-19 13:57:00,,school assignment
2924,1002924,220,2025-08-22 00:39:00,,category match
2925,1002925,99,2025-05-19 12:30:00,,school assignment
2926,1002926,100,2026-05-09 11:50:00,,school assignment
2927,1002927,7,2025-05-05 09:13:00,,capacity based
2928,1002928,80,2024-12-03 14:14:00,2024-12-14 22:14:00,category match
2929,1002929,106,2025-06-07 14:09:00,,capacity based
2930,1002930,181,2024-08-23 10:56:00,,category match
2931,1002931,136,2025-10-28 18:16:00,,category match
2932,1002932,27,2025-01-04 17:04:00,,school assignment
2933,1002933,120,2025-10-17 22:33:00,,manual reassignment
2934,1002934,82,2025-09-11 18:35:00,2025-10-01 21:35:00,manual reassignment
2935,1002935,81,2026-05-30 01:38:00,,capacity based
2936,1002936,165,2025-05-25 10:17:00,,capacity based
2937,1002937,34,2025-08-22 21:26:00,,manual reassignment
2938,1002938,255,2024-11-12 22:54:00,,category match
2939,1002939,81,2026-06-25 00:02:00,2026-07-23 18:02:00,category match
2940,1002940,66,2025-01-20 00:50:00,,capacity based
2941,1002941,45,2024-08-30 04:39:00,,school assignment
2942,1002942,13,2026-01-11 11:41:00,2026-02-02 17:41:00,capacity based
2943,1002943,83,2026-01-03 21:23:00,,capacity based
2944,1002944,170,2025-02-24 23:33:00,,school assignment
2945,1002945,25,2025-06-13 19:32:00,,school assignment
2946,1002946,149,2025-03-17 10:09:00,,school assignment
2947,1002947,108,2025-08-15 15:52:00,,manual reassignment
2948,1002948,46,2025-10-23 21:12:00,,school assignment
2949,1002949,25,2025-07-09 19:27:00,,manual reassignment
2950,1002950,65,2025-05-06 00:05:00,,school assignment
2951,1002951,23,2024-09-20 06:35:00,,manual reassignment
2952,1002952,90,2025-12-10 15:32:00,,category match
2953,1002953,62,2025-03-06 01:22:00,,category match
2954,1002954,130,2025-06-17 03:25:00,,manual reassignment
2955,1002955,90,2026-04-17 12:34:00,,capacity based
2956,1002956,268,2026-06-04 09:50:00,,category match
2957,1002957,82,2024-09-14 00:30:00,,category match
2958,1002958,98,2026-02-28 21:59:00,,school assignment
2959,1002959,61,2026-06-18 17:04:00,,school assignment
2960,1002960,175,2024-10-19 02:32:00,,manual reassignment
2961,1002961,20,2025-06-09 01:05:00,,manual reassignment
2962,1002962,175,2025-07-18 00:59:00,,manual reassignment
2963,1002963,67,2025-06-01 01:48:00,,capacity based
2964,1002964,255,2025-08-22 13:01:00,,category match
2965,1002965,83,2025-02-23 16:41:00,,school assignment
2966,1002966,92,2024-09-20 15:48:00,,category match
2967,1002967,53,2026-03-16 03:34:00,,category match
2968,1002968,22,2026-01-17 21:41:00,,school assignment
2969,1002969,8,2025-06-25 00:00:00,,capacity based
2970,1002970,110,2024-11-11 22:31:00,,manual reassignment
2971,1002971,109,2024-12-11 21:49:00,,manual reassignment
2972,1002972,50,2025-07-03 02:08:00,,school assignment
2973,1002973,13,2026-05-10 18:03:00,,manual reassignment
2974,1002974,272,2026-01-15 18:39:00,2026-01-18 00:39:00,manual reassignment
2975,1002975,268,2025-07-02 00:33:00,2025-07-31 17:33:00,school assignment
2976,1002976,136,2024-09-24 21:03:00,,manual reassignment
2977,1002977,38,2025-06-23 17:18:00,,school assignment
2978,1002978,13,2025-12-05 12:20:00,,capacity based
2979,1002979,159,2025-07-08 06:51:00,,capacity based
2980,1002980,131,2025-08-05 14:12:00,,category match
2981,1002981,167,2024-09-14 15:43:00,2024-10-14 13:43:00,capacity based
2982,1002982,271,2025-06-28 02:32:00,,manual reassignment
2983,1002983,227,2025-08-20 11:41:00,,manual reassignment
2984,1002984,221,2024-11-10 17:26:00,,category match
2985,1002985,80,2024-12-12 17:11:00,,manual reassignment
2986,1002986,11,2025-07-21 18:33:00,,capacity based
2987,1002987,157,2025-04-04 23:45:00,2025-04-12 12:45:00,manual reassignment
2988,1002988,71,2024-08-15 21:38:00,,manual reassignment
2989,1002989,89,2025-04-08 15:20:00,2025-04-11 20:20:00,manual reassignment
2990,1002990,41,2024-10-23 18:54:00,,manual reassignment
2991,1002991,23,2025-04-21 10:23:00,2025-04-27 18:23:00,capacity based
2992,1002992,76,2025-05-28 11:25:00,,category match
2993,1002993,144,2026-06-15 12:13:00,2026-07-04 14:13:00,manual reassignment
2994,1002994,76,2025-12-14 14:00:00,,manual reassignment
2995,1002995,257,2026-03-13 12:22:00,,capacity based
2996,1002996,221,2026-06-15 16:28:00,,capacity based
2997,1002997,48,2025-03-06 13:39:00,,school assignment
2998,1002998,255,2025-04-12 14:13:00,2025-05-14 14:13:00,capacity based
2999,1002999,121,2025-12-14 18:51:00,2026-01-11 12:51:00,manual reassignment
3000,1003000,146,2025-03-07 02:36:00,,manual reassignment
3001,1003001,268,2024-12-18 02:35:00,,manual reassignment
3002,1003002,63,2024-11-02 06:01:00,,capacity based
3003,1003003,129,2026-07-01 02:09:00,,capacity based
3004,1003004,32,2026-01-31 22:07:00,,manual reassignment
3005,1003005,213,2025-12-02 18:56:00,,manual reassignment
3006,1003006,100,2025-05-06 11:45:00,,category match
3007,1003007,43,2026-02-08 11:06:00,,capacity based
3008,1003008,73,2026-05-28 00:20:00,,category match
3009,1003009,268,2026-03-13 16:27:00,,category match
3010,1003010,19,2024-11-09 09:19:00,,capacity based
3011,1003011,151,2026-01-30 18:36:00,,capacity based
3012,1003012,43,2025-12-26 01:04:00,2026-01-06 15:04:00,category match
3013,1003013,48,2024-11-19 17:30:00,,school assignment
3014,1003014,166,2025-05-23 20:21:00,2025-06-06 17:21:00,category match
3015,1003015,47,2026-01-31 04:10:00,,manual reassignment
3016,1003016,249,2026-01-22 20:49:00,,school assignment
3017,1003017,33,2025-02-14 17:38:00,,manual reassignment
3018,1003018,107,2025-04-12 23:27:00,,category match
3019,1003019,120,2024-10-13 21:09:00,,capacity based
3020,1003020,146,2026-03-05 21:20:00,2026-03-26 17:20:00,manual reassignment
3021,1003021,23,2026-06-26 18:11:00,2026-07-05 16:11:00,school assignment
3022,1003022,8,2025-02-26 06:50:00,,capacity based
3023,1003023,271,2026-03-04 22:46:00,,school assignment
3024,1003024,210,2026-05-30 07:20:00,,manual reassignment
3025,1003025,245,2024-12-22 07:29:00,,school assignment
3026,1003026,115,2025-12-21 18:47:00,,manual reassignment
3027,1003027,203,2025-02-24 04:03:00,,school assignment
3028,1003028,226,2025-10-26 07:16:00,2025-11-07 17:16:00,school assignment
3029,1003029,252,2025-05-18 15:51:00,,category match
3030,1003030,46,2025-10-30 20:42:00,,category match
3031,1003031,73,2025-02-10 05:38:00,2025-03-04 18:38:00,manual reassignment
3032,1003032,36,2026-05-09 13:59:00,,manual reassignment
3033,1003033,148,2025-12-20 12:10:00,2026-01-19 16:10:00,school assignment
3034,1003034,153,2026-01-08 22:24:00,,manual reassignment
3035,1003035,72,2026-04-10 15:19:00,2026-04-21 15:19:00,category match
3036,1003036,8,2025-01-24 04:55:00,,manual reassignment
3037,1003037,149,2025-06-17 20:48:00,,manual reassignment
3038,1003038,186,2026-05-27 14:41:00,2026-06-10 11:41:00,capacity based
3039,1003039,126,2025-10-01 01:13:00,,school assignment
3040,1003040,104,2026-02-03 10:53:00,,school assignment
3041,1003041,260,2026-06-28 23:33:00,,capacity based
3042,1003042,257,2025-03-04 01:36:00,,manual reassignment
3043,1003043,62,2025-08-05 12:03:00,,manual reassignment
3044,1003044,258,2024-08-30 13:06:00,,manual reassignment
3045,1003045,180,2024-12-26 10:08:00,,category match
3046,1003046,130,2025-06-14 02:59:00,,category match
3047,1003047,174,2024-08-21 11:13:00,,category match
3048,1003048,71,2025-11-27 03:42:00,,manual reassignment
3049,1003049,208,2025-02-27 10:07:00,,manual reassignment
3050,1003050,171,2026-04-28 22:33:00,,school assignment
3051,1003051,105,2024-10-23 19:29:00,2024-11-08 13:29:00,capacity based
3052,1003052,3,2026-03-02 07:39:00,,manual reassignment
3053,1003053,59,2025-12-13 02:06:00,,capacity based
3054,1003054,164,2024-12-24 21:40:00,,capacity based
3055,1003055,118,2025-01-05 10:54:00,,capacity based
3056,1003056,182,2024-09-03 13:13:00,,manual reassignment
3057,1003057,147,2024-12-17 22:38:00,2024-12-29 17:38:00,category match
3058,1003058,83,2026-01-30 09:12:00,2026-02-01 14:12:00,manual reassignment
3059,1003059,28,2025-11-05 08:49:00,,category match
3060,1003060,132,2025-12-16 20:15:00,,school assignment
3061,1003061,108,2026-03-25 16:00:00,,school assignment
3062,1003062,146,2026-01-20 22:49:00,,manual reassignment
3063,1003063,102,2025-02-21 20:15:00,2025-03-07 16:15:00,manual reassignment
3064,1003064,73,2025-12-05 16:20:00,,school assignment
3065,1003065,214,2025-11-02 17:09:00,,school assignment
3066,1003066,35,2025-10-31 12:34:00,,school assignment
3067,1003067,255,2025-02-01 04:09:00,,category match
3068,1003068,140,2026-03-30 15:12:00,,school assignment
3069,1003069,43,2025-05-25 14:27:00,,capacity based
3070,1003070,76,2025-03-20 15:58:00,,manual reassignment
3071,1003071,27,2024-10-13 20:24:00,2024-11-01 18:24:00,manual reassignment
3072,1003072,197,2025-05-25 22:05:00,,category match
3073,1003073,39,2024-11-01 07:56:00,,manual reassignment
3074,1003074,255,2026-04-26 02:02:00,,school assignment
3075,1003075,2,2026-05-30 22:24:00,2026-06-02 12:24:00,manual reassignment
3076,1003076,155,2025-05-30 23:54:00,2025-06-15 17:54:00,category match
3077,1003077,252,2024-09-16 09:33:00,,school assignment
3078,1003078,48,2026-01-23 06:07:00,,school assignment
3079,1003079,68,2025-12-26 05:28:00,,category match
