request_id,school_id,student_id,category_id,term_id,priority,intake_channel,current_status,submitted_at,first_response_at,resolved_at,closed_at,reopened_flag,sla_policy_id
1002521,28,4123,3,4,Medium,Anonymous Form,Resolved,2025-07-22 13:56:00,2025-07-23 10:56:00,2025-07-27 15:56:00,,False,15
1002522,10,,6,5,Critical,Counselor Intake,In Progress,2025-09-26 16:51:00,2025-09-26 21:51:00,,,False,42
1002523,17,14141,11,5,High,Student Portal,Escalated,2025-08-17 15:38:00,2025-08-17 23:38:00,,,False,35
1002524,28,8356,1,4,High,Phone,Closed,2025-06-22 11:00:00,2025-06-23 02:00:00,2025-07-06 15:00:00,2025-07-07 15:00:00,False,25
1002525,15,21260,6,6,Low,Teacher Referral,Resolved,2025-11-13 08:59:00,2025-11-14 19:59:00,2025-12-10 14:59:00,,False,6
1002526,26,12884,9,6,High,Parent Portal,Escalated,2026-01-12 14:42:00,2026-01-13 06:42:00,,,False,33
1002527,9,7622,4,8,Low,Anonymous Form,Escalated,2026-05-13 11:31:00,2026-05-14 01:31:00,,,False,4
1002528,7,15530,7,1,Medium,Email,Closed,2024-10-14 08:59:00,2024-10-15 13:59:00,2024-11-12 13:59:00,2024-11-13 13:59:00,False,19
1002529,7,19951,10,4,Low,Parent Portal,Resolved,2025-07-28 08:27:00,2025-07-29 06:27:00,2025-07-30 09:27:00,,False,10
1002530,8,,8,1,Critical,Email,In Progress,2024-11-05 13:13:00,2024-11-05 16:13:00,,,False,44
1002531,9,3471,4,3,Medium,Student Portal,Resolved,2025-05-09 08:19:00,2025-05-10 00:19:00,2025-06-03 11:19:00,,False,16
1002532,14,9965,5,1,Medium,Email,Closed,2024-09-26 08:32:00,2024-09-26 20:32:00,2024-10-24 15:32:00,2024-10-25 15:32:00,False,17
1002533,18,21973,6,3,Low,Student Portal,In Progress,2025-03-03 12:53:00,2025-03-03 23:53:00,,,False,6
1002534,4,11012,12,1,Low,Email,Pending Student,2024-10-25 12:37:00,2024-10-27 02:37:00,,,False,12
1002535,30,6911,8,4,Low,Counselor Intake,In Progress,2025-07-02 10:44:00,2025-07-04 01:44:00,,,False,8
1002536,12,774,9,1,Medium,Email,Triaged,2024-09-18 08:47:00,2024-09-19 12:47:00,,,False,21
1002537,24,,8,3,High,Counselor Intake,Closed,2025-04-02 09:36:00,2025-04-02 22:36:00,2025-04-07 09:36:00,2025-04-10 09:36:00,False,32
1002538,22,,11,3,Low,Counselor Intake,In Progress,2025-02-27 11:13:00,2025-02-28 06:13:00,,,False,11
1002539,4,,12,1,Medium,Student Portal,In Progress,2024-08-28 11:38:00,2024-08-28 12:38:00,,,False,24
1002540,28,18373,7,5,Medium,Phone,Closed,2025-09-20 08:19:00,2025-09-21 11:19:00,2025-10-08 11:19:00,2025-10-11 11:19:00,False,19
1002541,10,21341,5,1,Low,Parent Portal,Pending Student,2024-09-26 14:42:00,2024-09-27 22:42:00,,,False,5
1002542,24,3386,10,1,Low,Student Portal,Closed,2024-10-21 11:05:00,2024-10-21 13:05:00,2024-11-14 13:05:00,2024-11-14 13:05:00,False,10
1002543,7,10093,10,6,Low,Counselor Intake,New,2026-01-05 08:26:00,2026-01-05 12:26:00,,,False,10
1002544,11,14192,10,7,Low,Email,Reopened,2026-05-02 13:46:00,2026-05-03 20:46:00,,,False,10
1002545,22,,6,5,Critical,Parent Portal,Resolved,2025-10-01 14:06:00,2025-10-01 18:06:00,2025-10-07 19:06:00,,False,42
1002546,11,2429,9,4,Medium,Counselor Intake,Reopened,2025-07-25 12:14:00,2025-07-26 13:14:00,,,False,21
1002547,24,2829,5,3,Medium,Teacher Referral,Closed,2025-05-09 15:54:00,2025-05-10 20:54:00,2025-05-15 16:54:00,2025-05-17 16:54:00,False,17
1002548,2,13674,11,4,Low,Anonymous Form,Resolved,2025-06-13 14:30:00,2025-06-14 16:30:00,2025-06-22 15:30:00,,False,11
1002549,17,10575,9,7,Low,Phone,Resolved,2026-03-25 12:07:00,2026-03-27 10:07:00,2026-04-13 16:07:00,,False,9
1002550,24,9751,4,1,Medium,Phone,Assigned,2024-09-06 16:00:00,2024-09-07 14:00:00,,,False,16
1002551,21,14652,12,5,Low,Anonymous Form,Resolved,2025-10-06 16:27:00,2025-10-06 21:27:00,2025-10-11 21:27:00,,False,12
1002552,11,,11,3,Medium,Phone,Escalated,2025-03-06 09:36:00,2025-03-06 18:36:00,,,False,23
1002553,27,12857,6,3,Medium,Student Portal,Resolved,2025-04-14 08:49:00,2025-04-14 10:49:00,2025-04-30 11:49:00,,False,18
1002554,14,24393,10,2,Medium,Parent Portal,Escalated,2024-12-19 08:12:00,2024-12-19 09:12:00,,,False,22
1002555,17,18314,12,7,Medium,Teacher Referral,In Progress,2026-03-14 08:31:00,2026-03-15 13:31:00,,,False,24
1002556,4,18188,11,4,Low,Parent Portal,Triaged,2025-05-20 14:43:00,,,,False,11
1002557,8,16840,1,4,Medium,Phone,Escalated,2025-07-13 09:27:00,2025-07-14 03:27:00,,,False,13
1002558,3,,1,1,Medium,Teacher Referral,Resolved,2024-08-31 10:21:00,2024-09-01 14:21:00,2024-09-18 14:21:00,,False,13
1002559,10,6369,5,2,Medium,Phone,Escalated,2025-02-01 15:25:00,2025-02-02 16:25:00,,,True,17
1002560,26,18917,4,8,Low,Student Portal,In Progress,2026-06-19 16:59:00,2026-06-20 01:59:00,,,False,4
1002561,19,12814,6,4,Medium,Phone,Closed,2025-05-14 09:41:00,2025-05-15 09:41:00,2025-06-07 17:41:00,2025-06-07 17:41:00,False,18
1002562,17,18755,12,3,Medium,Email,In Progress,2025-03-01 16:02:00,2025-03-02 18:02:00,,,False,24
1002563,8,5320,1,6,Low,Phone,Escalated,2025-12-23 16:03:00,2025-12-25 01:03:00,,,False,1
1002564,1,4407,12,1,Medium,Phone,Pending Student,2024-09-05 10:32:00,2024-09-06 10:32:00,,,False,24
1002565,30,18207,1,7,Low,Phone,Closed,2026-03-24 09:28:00,2026-03-26 01:28:00,2026-04-18 13:28:00,2026-04-23 13:28:00,False,1
1002566,20,21905,4,6,Medium,Counselor Intake,Triaged,2026-01-21 08:52:00,2026-01-21 10:52:00,,,True,16
1002567,24,5018,11,2,High,Anonymous Form,Pending Student,2025-01-03 11:57:00,2025-01-03 19:57:00,,,False,35
1002568,15,6964,9,5,Medium,Counselor Intake,Escalated,2025-10-13 09:24:00,2025-10-14 14:24:00,,,False,21
1002569,23,20733,8,6,Low,Teacher Referral,Pending Parent,2026-01-17 10:14:00,2026-01-18 01:14:00,,,True,8
1002570,20,1677,5,5,Medium,Parent Portal,Pending Student,2025-09-03 10:10:00,2025-09-04 05:10:00,,,False,17
1002571,13,915,4,5,Low,Parent Portal,Resolved,2025-08-26 13:04:00,2025-08-27 23:04:00,2025-09-20 14:04:00,,False,4
1002572,19,22142,2,5,High,Phone,Resolved,2025-08-21 09:01:00,2025-08-21 11:01:00,2025-08-29 13:01:00,,False,26
1002573,19,20746,12,7,Low,Counselor Intake,Closed,2026-02-15 12:09:00,2026-02-17 00:09:00,2026-02-16 16:09:00,2026-02-19 16:09:00,False,12
1002574,17,18952,10,1,Low,Anonymous Form,Assigned,2024-10-06 12:52:00,2024-10-07 19:52:00,,,False,10
1002575,13,,7,2,High,Anonymous Form,Escalated,2025-01-17 10:06:00,2025-01-18 00:06:00,,,False,31
1002576,11,2588,1,7,High,Email,In Progress,2026-04-19 15:07:00,2026-04-19 22:07:00,,,False,25
1002577,21,21250,10,7,Critical,Counselor Intake,In Progress,2026-03-12 14:02:00,2026-03-12 16:02:00,,,False,46
1002578,5,19633,4,8,Low,Parent Portal,Assigned,2026-06-22 08:39:00,2026-06-24 03:39:00,,,False,4
1002579,4,5955,7,3,Medium,Email,Resolved,2025-04-21 10:10:00,2025-04-22 00:10:00,2025-05-12 13:10:00,,False,19
1002580,10,,4,7,Medium,Counselor Intake,In Progress,2026-02-12 15:20:00,2026-02-13 19:20:00,,,False,16
1002581,19,19672,5,1,Medium,Student Portal,Closed,2024-08-24 09:25:00,2024-08-25 00:25:00,2024-09-18 11:25:00,2024-09-19 11:25:00,False,17
1002582,5,18006,9,5,Low,Email,In Progress,2025-08-12 08:28:00,2025-08-12 16:28:00,,,False,9
1002583,29,,1,4,Critical,Anonymous Form,Resolved,2025-07-09 09:59:00,2025-07-09 13:59:00,2025-07-13 17:59:00,,False,37
1002584,3,10955,7,3,Medium,Email,Closed,2025-04-21 16:42:00,2025-04-21 18:42:00,2025-04-24 21:42:00,2025-04-29 21:42:00,False,19
1002585,2,6820,7,3,Low,Teacher Referral,Pending Parent,2025-03-15 13:42:00,2025-03-16 20:42:00,,,False,7
1002586,9,19964,8,2,Critical,Teacher Referral,In Progress,2024-12-28 15:18:00,2024-12-28 19:18:00,,,False,44
1002587,28,15788,12,7,Medium,Email,Closed,2026-02-23 15:36:00,2026-02-24 02:36:00,2026-03-01 23:36:00,2026-03-05 23:36:00,False,24
1002588,11,17248,2,5,Medium,Anonymous Form,Pending Student,2025-08-12 13:31:00,2025-08-13 02:31:00,,,False,14
1002589,17,6140,1,2,Low,Anonymous Form,Closed,2024-11-24 12:16:00,2024-11-26 03:16:00,2024-12-04 18:16:00,2024-12-05 18:16:00,False,1
1002590,28,13141,8,1,Medium,Student Portal,Resolved,2024-08-23 10:07:00,2024-08-23 17:07:00,2024-08-31 10:07:00,,False,20
1002591,1,,2,1,Critical,Parent Portal,Triaged,2024-09-23 14:36:00,2024-09-23 15:36:00,,,False,38
1002592,4,20388,8,4,Medium,Student Portal,Triaged,2025-06-01 08:55:00,2025-06-02 12:55:00,,,False,20
1002593,4,22870,12,7,Medium,Student Portal,In Progress,2026-02-13 16:33:00,2026-02-14 14:33:00,,,False,24
1002594,15,21210,5,5,Medium,Parent Portal,Closed,2025-09-14 12:00:00,2025-09-15 00:00:00,2025-09-21 20:00:00,2025-09-25 20:00:00,False,17
1002595,21,14939,3,1,Critical,Anonymous Form,In Progress,2024-10-07 15:09:00,2024-10-07 21:09:00,,,False,39
1002596,11,18511,4,4,High,Counselor Intake,In Progress,2025-05-21 12:05:00,2025-05-21 15:05:00,,,False,28
1002597,26,2090,3,6,Medium,Phone,Resolved,2025-12-30 12:12:00,2025-12-31 00:12:00,2026-01-07 16:12:00,,False,15
1002598,13,12492,6,8,Medium,Parent Portal,Closed,2026-06-23 10:08:00,2026-06-24 08:08:00,2026-07-21 11:08:00,2026-07-22 11:08:00,False,18
1002599,25,18903,9,2,Medium,Teacher Referral,Closed,2025-01-08 13:01:00,2025-01-09 18:01:00,2025-01-21 14:01:00,2025-01-22 14:01:00,False,21
1002600,24,20017,9,4,Low,Counselor Intake,Triaged,2025-07-06 14:32:00,,,,False,9
1002601,10,13045,5,1,Medium,Phone,Triaged,2024-10-25 15:10:00,,,,False,17
1002602,23,1812,11,1,Low,Counselor Intake,Resolved,2024-10-25 12:34:00,2024-10-25 17:34:00,2024-11-06 18:34:00,,False,11
1002603,4,11321,3,2,Low,Teacher Referral,Resolved,2025-01-16 09:08:00,2025-01-17 21:08:00,2025-02-14 15:08:00,,False,3
1002604,6,19824,9,5,Low,Teacher Referral,In Progress,2025-10-31 11:01:00,2025-11-02 09:01:00,,,False,9
1002605,21,136,10,2,Low,Teacher Referral,Pending Parent,2024-12-25 13:32:00,2024-12-26 05:32:00,,,False,10
1002606,1,,4,6,Medium,Student Portal,Escalated,2026-01-03 12:30:00,2026-01-03 14:30:00,,,False,16
1002607,10,10982,6,5,Low,Counselor Intake,Pending Parent,2025-08-21 11:19:00,2025-08-22 11:19:00,,,False,6
1002608,12,4104,12,3,Low,Phone,Closed,2025-02-20 13:52:00,2025-02-21 14:52:00,2025-03-01 16:52:00,2025-03-03 16:52:00,False,12
1002609,7,9624,10,2,Medium,Phone,In Progress,2024-12-12 12:25:00,2024-12-13 04:25:00,,,False,22
1002610,1,19246,12,5,High,Parent Portal,Closed,2025-09-23 11:08:00,2025-09-23 13:08:00,2025-10-18 15:08:00,2025-10-18 15:08:00,False,36
1002611,25,13548,11,1,Medium,Phone,Closed,2024-10-06 15:09:00,2024-10-07 18:09:00,2024-10-31 15:09:00,2024-11-05 15:09:00,False,23
1002612,13,20181,6,5,Medium,Email,Closed,2025-10-12 11:46:00,2025-10-13 18:46:00,2025-10-14 17:46:00,2025-10-14 17:46:00,False,18
1002613,2,,12,6,High,Email,Escalated,2025-12-09 15:27:00,2025-12-09 21:27:00,,,False,36
1002614,13,1679,4,2,Medium,Email,Closed,2025-01-18 14:11:00,2025-01-18 17:11:00,2025-02-09 18:11:00,2025-02-10 18:11:00,False,16
1002615,15,17487,11,2,Low,Phone,Resolved,2025-01-29 12:27:00,2025-01-29 19:27:00,2025-02-07 16:27:00,,False,11
1002616,9,7221,9,2,Medium,Counselor Intake,Resolved,2025-01-04 15:28:00,2025-01-04 23:28:00,2025-02-01 16:28:00,,False,21
1002617,21,16118,3,6,Low,Email,Assigned,2025-11-22 11:08:00,2025-11-23 00:08:00,,,False,3
1002618,2,,7,1,Medium,Email,Assigned,2024-10-16 13:11:00,2024-10-17 21:11:00,,,False,19
1002619,4,1448,2,5,Low,Parent Portal,In Progress,2025-08-19 10:54:00,2025-08-20 01:54:00,,,False,2
1002620,26,,10,3,Medium,Parent Portal,Resolved,2025-05-02 08:27:00,2025-05-02 15:27:00,2025-05-22 10:27:00,,False,22
1002621,7,24380,6,5,Medium,Phone,Triaged,2025-08-24 12:48:00,,,,False,18
1002622,17,5888,5,4,Medium,Email,Resolved,2025-08-02 14:13:00,2025-08-02 15:13:00,2025-08-15 20:13:00,,False,17
1002623,4,11166,6,3,High,Anonymous Form,Resolved,2025-04-19 10:17:00,2025-04-20 02:17:00,2025-04-20 14:17:00,,False,30
1002624,27,,7,4,Low,Teacher Referral,In Progress,2025-06-04 13:31:00,2025-06-05 14:31:00,,,False,7
1002625,30,5475,6,1,Medium,Email,Pending Parent,2024-10-04 10:36:00,2024-10-05 11:36:00,,,False,18
1002626,13,24504,8,1,Low,Anonymous Form,In Progress,2024-09-28 11:52:00,2024-09-29 20:52:00,,,False,8
1002627,9,8839,1,2,Medium,Parent Portal,Closed,2025-01-04 10:08:00,2025-01-05 10:08:00,2025-01-11 15:08:00,2025-01-13 15:08:00,False,13
1002628,23,,2,3,Medium,Email,Pending Student,2025-02-19 14:34:00,2025-02-20 21:34:00,,,False,14
1002629,6,,10,6,Medium,Teacher Referral,In Progress,2025-12-20 16:54:00,2025-12-21 08:54:00,,,False,22
1002630,3,6929,8,5,Medium,Phone,Resolved,2025-08-25 13:22:00,2025-08-26 06:22:00,2025-09-19 18:22:00,,False,20
1002631,19,24109,4,6,Critical,Anonymous Form,In Progress,2025-11-09 15:58:00,2025-11-09 18:58:00,,,False,40
1002632,23,24828,2,5,High,Counselor Intake,Resolved,2025-08-10 08:05:00,2025-08-10 10:05:00,2025-08-30 15:05:00,,False,26
1002633,25,8131,4,3,Medium,Student Portal,Pending Parent,2025-03-06 14:41:00,2025-03-06 16:41:00,,,False,16
1002634,8,15253,2,6,High,Student Portal,Closed,2025-12-04 12:59:00,2025-12-04 17:59:00,2025-12-16 17:59:00,2025-12-21 17:59:00,False,26
1002635,11,3418,5,8,Medium,Counselor Intake,In Progress,2026-05-21 16:24:00,2026-05-22 08:24:00,,,False,17
1002636,18,,12,1,High,Phone,Escalated,2024-10-18 11:51:00,2024-10-18 16:51:00,,,False,36
1002637,10,3638,12,8,Low,Phone,In Progress,2026-05-27 13:17:00,2026-05-27 18:17:00,,,False,12
1002638,20,23262,11,4,Low,Teacher Referral,Pending Student,2025-05-18 11:16:00,2025-05-19 20:16:00,,,False,11
1002639,29,2241,11,5,Low,Counselor Intake,Closed,2025-09-08 16:33:00,2025-09-10 03:33:00,2025-09-17 23:33:00,2025-09-21 23:33:00,False,11
1002640,28,24483,1,5,Medium,Teacher Referral,Closed,2025-09-18 12:22:00,2025-09-19 12:22:00,2025-10-16 17:22:00,2025-10-19 17:22:00,False,13
1002641,6,2205,5,1,Low,Student Portal,Closed,2024-09-23 09:58:00,2024-09-25 08:58:00,2024-10-16 12:58:00,2024-10-21 12:58:00,True,5
1002642,4,20306,7,7,Low,Parent Portal,In Progress,2026-04-26 10:57:00,2026-04-26 23:57:00,,,False,7
1002643,1,,6,4,Low,Student Portal,Closed,2025-05-28 16:44:00,2025-05-29 17:44:00,2025-06-06 17:44:00,2025-06-07 17:44:00,False,6
1002644,23,1757,3,4,Medium,Parent Portal,Pending Parent,2025-07-14 16:03:00,2025-07-15 14:03:00,,,False,15
1002645,25,6663,9,6,High,Teacher Referral,Resolved,2025-12-25 08:35:00,2025-12-25 23:35:00,2025-12-31 11:35:00,,False,33
1002646,3,,7,1,High,Counselor Intake,In Progress,2024-09-05 14:46:00,2024-09-05 23:46:00,,,False,31
1002647,3,8516,12,8,High,Email,Resolved,2026-05-27 10:44:00,2026-05-27 23:44:00,2026-06-18 18:44:00,,True,36
1002648,17,,7,2,Medium,Email,Closed,2024-11-18 16:10:00,2024-11-18 21:10:00,2024-12-05 17:10:00,2024-12-06 17:10:00,False,19
1002649,13,7539,4,8,Medium,Student Portal,Assigned,2026-05-27 12:11:00,2026-05-28 20:11:00,,,False,16
1002650,3,,7,1,Medium,Anonymous Form,Closed,2024-08-31 13:01:00,2024-08-31 22:01:00,2024-09-28 15:01:00,2024-09-28 15:01:00,False,19
1002651,7,,7,8,Medium,Student Portal,Assigned,2026-06-12 09:05:00,2026-06-13 17:05:00,,,False,19
1002652,20,1610,3,5,Low,Parent Portal,Resolved,2025-10-08 11:40:00,2025-10-09 13:40:00,2025-10-16 13:40:00,,False,3
1002653,8,,11,3,Low,Email,In Progress,2025-04-26 16:11:00,2025-04-27 08:11:00,,,False,11
1002654,12,,3,5,Low,Student Portal,Closed,2025-09-12 08:03:00,2025-09-14 05:03:00,2025-09-14 15:03:00,2025-09-14 15:03:00,False,3
1002655,20,,10,1,Low,Parent Portal,In Progress,2024-10-16 14:37:00,2024-10-17 00:37:00,,,False,10
1002656,19,9099,8,2,Medium,Teacher Referral,Assigned,2024-11-23 09:52:00,2024-11-24 07:52:00,,,False,20
1002657,19,18717,2,6,Medium,Anonymous Form,Closed,2025-11-08 12:44:00,2025-11-09 02:44:00,2025-11-24 14:44:00,2025-11-27 14:44:00,False,14
1002658,7,,5,7,Medium,Counselor Intake,Escalated,2026-04-16 15:08:00,2026-04-17 15:08:00,,,False,17
1002659,29,17878,1,2,Medium,Anonymous Form,Closed,2024-12-08 14:29:00,2024-12-09 14:29:00,2024-12-19 17:29:00,2024-12-24 17:29:00,False,13
1002660,2,619,4,6,High,Teacher Referral,Resolved,2025-12-27 08:36:00,2025-12-27 21:36:00,2026-01-14 16:36:00,,False,28
1002661,27,4934,10,6,Low,Anonymous Form,Resolved,2025-11-11 08:14:00,2025-11-12 02:14:00,2025-12-10 15:14:00,,False,10
1002662,30,19782,12,1,Low,Counselor Intake,Resolved,2024-10-08 14:30:00,2024-10-10 01:30:00,2024-10-29 17:30:00,,False,12
1002663,9,,12,2,Low,Phone,Closed,2024-11-28 10:04:00,2024-11-29 23:04:00,2024-12-23 13:04:00,2024-12-26 13:04:00,False,12
1002664,8,1116,11,7,High,Anonymous Form,Pending Parent,2026-04-05 16:31:00,2026-04-06 06:31:00,,,False,35
1002665,26,15654,5,1,Medium,Parent Portal,Escalated,2024-09-09 08:07:00,2024-09-09 09:07:00,,,False,17
1002666,28,10424,11,5,Medium,Student Portal,New,2025-10-10 11:08:00,2025-10-11 10:08:00,,,False,23
1002667,10,24417,7,1,High,Anonymous Form,Closed,2024-09-14 16:31:00,2024-09-15 08:31:00,2024-10-11 18:31:00,2024-10-13 18:31:00,True,31
1002668,6,13121,9,4,Low,Parent Portal,Triaged,2025-07-02 08:01:00,,,,False,9
1002669,7,4250,9,4,Medium,Phone,Pending Student,2025-06-17 14:01:00,2025-06-18 00:01:00,,,False,21
1002670,20,14629,11,3,Medium,Anonymous Form,New,2025-02-21 12:48:00,,,,False,23
1002671,4,,6,2,Medium,Email,In Progress,2024-12-03 10:25:00,2024-12-04 17:25:00,,,False,18
1002672,11,962,10,5,Low,Parent Portal,In Progress,2025-09-29 09:36:00,2025-10-01 00:36:00,,,False,10
1002673,15,15096,8,5,High,Email,Pending Student,2025-10-13 16:18:00,2025-10-14 05:18:00,,,False,32
1002674,10,10217,1,4,High,Counselor Intake,Closed,2025-05-19 15:39:00,2025-05-20 01:39:00,2025-06-12 15:39:00,2025-06-14 15:39:00,False,25
1002675,23,1610,2,4,Critical,Parent Portal,Closed,2025-07-06 09:47:00,2025-07-06 10:47:00,2025-08-05 11:47:00,2025-08-09 11:47:00,False,38
1002676,26,,7,2,Medium,Anonymous Form,Escalated,2025-01-17 14:35:00,2025-01-18 15:35:00,,,True,19
1002677,1,,1,7,High,Anonymous Form,In Progress,2026-02-07 13:02:00,2026-02-07 22:02:00,,,False,25
1002678,28,6242,10,2,Medium,Parent Portal,Resolved,2025-01-24 14:35:00,2025-01-25 05:35:00,2025-02-04 21:35:00,,False,22
1002679,30,3041,7,4,Medium,Teacher Referral,In Progress,2025-06-28 14:08:00,2025-06-29 08:08:00,,,False,19
1002680,27,8484,11,2,Medium,Email,Resolved,2025-01-30 15:49:00,2025-01-31 13:49:00,2025-02-24 18:49:00,,False,23
1002681,28,6265,4,3,Medium,Student Portal,Pending Parent,2025-04-12 12:05:00,2025-04-12 23:05:00,,,False,16
1002682,12,12163,6,5,High,Anonymous Form,In Progress,2025-08-31 14:52:00,2025-08-31 22:52:00,,,False,30
1002683,22,,3,1,Medium,Counselor Intake,Pending Parent,2024-08-19 16:44:00,2024-08-19 21:44:00,,,False,15
1002684,4,6011,6,4,Low,Student Portal,Resolved,2025-06-11 11:10:00,2025-06-12 10:10:00,2025-07-11 17:10:00,,False,6
1002685,19,,12,8,Low,Phone,Assigned,2026-05-27 09:30:00,2026-05-27 15:30:00,,,False,12
1002686,16,,1,2,Medium,Phone,Escalated,2024-12-31 11:26:00,2024-12-31 21:26:00,,,False,13
1002687,17,20863,5,2,Low,Counselor Intake,Pending Student,2024-11-15 13:57:00,2024-11-17 00:57:00,,,False,5
1002688,28,20343,1,5,Critical,Counselor Intake,In Progress,2025-08-30 15:19:00,2025-08-30 21:19:00,,,False,37
1002689,6,14727,5,7,Medium,Student Portal,In Progress,2026-03-07 15:19:00,2026-03-08 11:19:00,,,False,17
1002690,24,23993,9,5,High,Teacher Referral,Closed,2025-09-27 10:44:00,2025-09-28 02:44:00,2025-10-10 17:44:00,2025-10-13 17:44:00,False,33
1002691,22,16618,7,4,Medium,Anonymous Form,Closed,2025-07-24 13:45:00,2025-07-25 11:45:00,2025-08-19 15:45:00,2025-08-19 15:45:00,False,19
1002692,5,4963,3,4,Medium,Student Portal,Resolved,2025-05-23 10:02:00,2025-05-24 00:02:00,2025-05-29 10:02:00,,False,15
1002693,22,,4,7,Critical,Student Portal,Resolved,2026-04-20 09:44:00,2026-04-20 11:44:00,2026-04-26 10:44:00,,False,40
1002694,15,18894,2,3,Medium,Phone,In Progress,2025-03-14 11:44:00,2025-03-14 19:44:00,,,False,14
1002695,4,3629,3,8,Low,Anonymous Form,Reopened,2026-05-23 10:20:00,2026-05-25 08:20:00,,,False,3
1002696,10,,11,6,Medium,Teacher Referral,Closed,2025-11-08 12:09:00,2025-11-08 21:09:00,2025-12-04 16:09:00,2025-12-04 16:09:00,False,23
1002697,27,23188,11,2,High,Teacher Referral,Pending Student,2024-12-03 08:06:00,2024-12-03 11:06:00,,,False,35
1002698,20,14287,2,6,High,Counselor Intake,Assigned,2026-01-07 09:12:00,2026-01-08 00:12:00,,,False,26
1002699,21,17438,4,8,Low,Student Portal,Triaged,2026-05-17 10:31:00,2026-05-18 02:31:00,,,False,4
1002700,16,,7,1,High,Student Portal,Escalated,2024-08-16 15:40:00,2024-08-16 21:40:00,,,False,31
1002701,22,4632,10,4,Low,Student Portal,New,2025-06-16 12:23:00,,,,False,10
1002702,26,14335,1,1,High,Student Portal,Assigned,2024-10-11 15:25:00,2024-10-12 06:25:00,,,False,25
1002703,22,21602,5,5,Low,Anonymous Form,Triaged,2025-10-08 09:00:00,,,,False,5
1002704,30,13178,1,5,Low,Student Portal,Pending Parent,2025-08-23 11:18:00,2025-08-25 00:18:00,,,False,1
1002705,25,,4,7,Low,Anonymous Form,Resolved,2026-02-06 10:38:00,2026-02-07 22:38:00,2026-02-11 17:38:00,,True,4
1002706,27,24537,4,7,Medium,Anonymous Form,Closed,2026-04-27 16:13:00,2026-04-28 00:13:00,2026-05-08 16:13:00,2026-05-10 16:13:00,False,16
1002707,8,14478,2,7,Low,Parent Portal,Closed,2026-03-31 15:16:00,2026-04-02 09:16:00,2026-04-21 23:16:00,2026-04-24 23:16:00,False,2
1002708,6,7346,3,1,Low,Teacher Referral,Resolved,2024-10-08 13:44:00,2024-10-09 05:44:00,2024-10-17 17:44:00,,False,3
1002709,23,18169,3,4,Critical,Email,Assigned,2025-05-17 15:52:00,2025-05-17 19:52:00,,,False,39
1002710,1,11097,2,2,Low,Phone,Resolved,2025-01-28 15:05:00,2025-01-29 17:05:00,2025-02-25 21:05:00,,False,2
1002711,30,5867,9,8,Low,Parent Portal,Resolved,2026-05-28 14:07:00,2026-05-30 00:07:00,2026-06-20 14:07:00,,False,9
1002712,3,,7,4,Medium,Teacher Referral,Pending Parent,2025-07-09 12:58:00,2025-07-10 13:58:00,,,False,19
1002713,22,4769,2,6,Low,Parent Portal,Pending Parent,2026-02-03 12:21:00,2026-02-03 15:21:00,,,False,2
1002714,3,18164,10,6,Low,Parent Portal,Resolved,2026-01-13 11:00:00,2026-01-14 01:00:00,2026-02-12 14:00:00,,False,10
1002715,5,3491,8,8,Medium,Counselor Intake,Closed,2026-06-09 09:41:00,2026-06-10 16:41:00,2026-07-01 11:41:00,2026-07-05 11:41:00,True,20
