escalation_id,request_id,from_user_id,to_department_id,escalation_reason,escalated_at,resolved_at
1888,1016082,121,6,Multi-department coordination,2025-06-17 13:52:00,2025-06-19 13:52:00
1889,1016093,81,6,Multi-department coordination,2024-10-11 12:30:00,2024-10-14 12:30:00
1890,1016110,149,1,Multi-department coordination,2026-04-08 15:19:00,2026-04-10 15:19:00
1891,1016118,257,5,Multi-department coordination,2025-12-12 11:47:00,2025-12-15 11:47:00
1892,1016119,172,4,Capacity support,2024-09-21 11:55:00,2024-09-24 11:55:00
1893,1016120,59,1,SLA risk,2025-03-25 15:48:00,2025-03-31 15:48:00
1894,1016127,87,8,Capacity support,2025-06-07 11:14:00,
1895,1016140,13,8,Capacity support,2024-12-28 09:43:00,2025-01-03 09:43:00
1896,1016146,98,5,SLA risk,2025-05-21 09:48:00,
1897,1016153,210,5,Multi-department coordination,2024-10-05 09:24:00,2024-10-09 09:24:00
1898,1016155,91,4,Capacity support,2024-11-12 10:23:00,
1899,1016157,56,1,Policy review,2026-02-11 08:05:00,2026-02-16 08:05:00
1900,1016158,73,4,Policy review,2026-04-28 13:23:00,2026-04-29 13:23:00
1901,1016176,164,5,Policy review,2026-06-21 15:50:00,2026-06-26 15:50:00
1902,1016191,98,1,Policy review,2024-09-02 14:15:00,2024-09-09 14:15:00
1903,1016205,35,8,SLA risk,2026-05-16 08:16:00,2026-05-20 08:16:00
1904,1016228,150,2,Capacity support,2025-06-26 08:29:00,2025-06-28 08:29:00
1905,1016245,46,7,Capacity support,2024-12-20 10:00:00,2024-12-27 10:00:00
1906,1016258,55,8,Multi-department coordination,2025-11-27 12:39:00,
1907,1016285,94,7,SLA risk,2024-08-24 10:56:00,2024-08-30 10:56:00
1908,1016286,63,8,Multi-department coordination,2025-10-20 11:58:00,2025-10-23 11:58:00
1909,1016287,168,6,Multi-department coordination,2025-07-20 11:16:00,
1910,1016288,130,8,Policy review,2026-01-01 11:55:00,2026-01-09 11:55:00
1911,1016296,103,3,Policy review,2026-01-30 14:27:00,
1912,1016302,29,8,SLA risk,2026-05-05 16:25:00,2026-05-10 16:25:00
1913,1016306,48,2,Multi-department coordination,2026-01-30 13:31:00,2026-01-31 13:31:00
1914,1016313,10,5,Policy review,2026-04-05 15:22:00,
1915,1016321,118,5,Capacity support,2025-09-22 09:07:00,2025-09-28 09:07:00
1916,1016325,270,1,Capacity support,2026-04-22 11:01:00,
1917,1016327,95,1,Policy review,2025-03-02 16:45:00,2025-03-09 16:45:00
1918,1016328,187,7,Capacity support,2025-12-09 16:05:00,
1919,1016335,15,1,Capacity support,2025-07-11 14:34:00,
1920,1016342,49,3,Policy review,2025-09-11 08:56:00,2025-09-13 08:56:00
1921,1016363,168,1,Multi-department coordination,2025-11-23 15:36:00,2025-12-01 15:36:00
1922,1016365,116,5,SLA risk,2024-10-26 13:51:00,
1923,1016390,72,8,SLA risk,2026-02-12 15:41:00,
1924,1016404,85,5,Capacity support,2025-09-05 14:04:00,2025-09-06 14:04:00
1925,1016418,248,3,SLA risk,2024-09-04 15:01:00,
1926,1016423,63,1,Policy review,2025-01-19 12:41:00,2025-01-22 12:41:00
1927,1016438,145,4,Policy review,2025-01-15 10:56:00,
1928,1016439,71,5,SLA risk,2025-03-18 10:33:00,
1929,1016472,140,8,Capacity support,2024-12-05 08:41:00,
1930,1016477,142,7,SLA risk,2025-07-11 14:19:00,
1931,1016478,157,5,Capacity support,2026-04-20 14:06:00,2026-04-25 14:06:00
1932,1016484,9,7,Multi-department coordination,2025-08-11 13:32:00,
1933,1016488,35,6,Capacity support,2025-01-11 13:52:00,
1934,1016497,167,4,SLA risk,2024-12-19 13:34:00,2024-12-23 13:34:00
1935,1016505,139,6,Multi-department coordination,2025-11-01 15:30:00,2025-11-09 15:30:00
1936,1016518,167,2,Capacity support,2024-09-26 16:29:00,2024-09-28 16:29:00
1937,1016522,12,5,SLA risk,2024-11-01 08:49:00,2024-11-04 08:49:00
1938,1016548,5,4,SLA risk,2026-02-24 09:25:00,
1939,1016557,181,3,Policy review,2026-03-13 13:41:00,
1940,1016563,40,5,Capacity support,2025-10-08 14:38:00,
1941,1016567,120,7,SLA risk,2025-01-11 08:49:00,2025-01-18 08:49:00
1942,1016573,109,7,Capacity support,2024-12-14 13:09:00,2024-12-15 13:09:00
1943,1016581,56,5,Policy review,2024-08-29 14:58:00,
1944,1016582,104,7,SLA risk,2025-03-11 13:36:00,2025-03-16 13:36:00
1945,1016588,123,4,Capacity support,2025-10-29 10:24:00,
1946,1016589,149,3,SLA risk,2025-04-28 14:52:00,
1947,1016592,45,1,Multi-department coordination,2026-04-26 08:08:00,2026-05-02 08:08:00
1948,1016607,79,1,Policy review,2025-10-13 13:19:00,
1949,1016615,111,1,Multi-department coordination,2025-08-08 10:16:00,2025-08-09 10:16:00
1950,1016617,179,6,Capacity support,2025-08-08 09:57:00,2025-08-14 09:57:00
1951,1016627,152,6,SLA risk,2026-01-17 11:34:00,
1952,1016640,99,5,Policy review,2024-10-16 15:12:00,2024-10-20 15:12:00
1953,1016641,218,1,SLA risk,2025-09-05 13:54:00,2025-09-09 13:54:00
1954,1016642,23,1,Multi-department coordination,2025-06-06 11:11:00,2025-06-10 11:11:00
1955,1016652,91,2,Capacity support,2026-02-28 16:11:00,2026-03-04 16:11:00
1956,1016657,85,5,SLA risk,2024-12-01 16:20:00,
1957,1016661,129,6,SLA risk,2025-09-25 08:17:00,2025-09-27 08:17:00
1958,1016666,257,3,Capacity support,2025-04-03 11:27:00,
1959,1016686,86,5,Policy review,2024-09-16 14:24:00,
1960,1016709,51,2,Capacity support,2026-02-05 12:21:00,2026-02-07 12:21:00
1961,1016714,216,6,Capacity support,2025-02-18 09:59:00,
1962,1016726,168,4,Policy review,2025-08-06 09:42:00,2025-08-10 09:42:00
1963,1016730,53,7,Multi-department coordination,2024-09-04 15:46:00,2024-09-10 15:46:00
1964,1016731,47,7,Multi-department coordination,2025-05-30 08:01:00,2025-06-07 08:01:00
1965,1016743,74,6,Multi-department coordination,2026-05-08 12:20:00,
1966,1016746,189,7,Multi-department coordination,2025-04-20 10:08:00,
1967,1016747,248,8,Capacity support,2025-04-03 11:28:00,2025-04-04 11:28:00
1968,1016752,260,2,Capacity support,2024-10-22 10:27:00,
1969,1016764,141,3,Policy review,2025-09-30 15:11:00,
1970,1016766,97,7,SLA risk,2026-02-16 08:12:00,
1971,1016769,43,4,SLA risk,2024-11-16 14:47:00,2024-11-23 14:47:00
1972,1016779,129,6,Capacity support,2025-03-09 11:41:00,2025-03-15 11:41:00
1973,1016781,167,3,SLA risk,2025-08-18 15:00:00,2025-08-25 15:00:00
1974,1016784,171,1,Multi-department coordination,2025-07-07 13:03:00,2025-07-10 13:03:00
1975,1016800,50,8,Capacity support,2025-05-13 08:14:00,2025-05-15 08:14:00
1976,1016802,186,2,SLA risk,2025-05-01 13:35:00,
1977,1016809,41,5,Capacity support,2025-07-31 16:02:00,
1978,1016810,16,2,Multi-department coordination,2025-10-05 13:29:00,2025-10-07 13:29:00
1979,1016819,260,3,Multi-department coordination,2025-01-03 09:29:00,2025-01-04 09:29:00
1980,1016833,126,8,Multi-department coordination,2026-05-19 10:31:00,2026-05-24 10:31:00
1981,1016836,31,5,SLA risk,2025-02-01 13:47:00,2025-02-05 13:47:00
1982,1016852,70,5,Policy review,2026-03-10 16:52:00,
1983,1016853,187,1,Multi-department coordination,2025-06-09 15:55:00,
1984,1016856,133,7,SLA risk,2025-02-26 09:19:00,2025-02-28 09:19:00
1985,1016869,169,8,Capacity support,2026-04-26 15:08:00,
1986,1016875,52,4,Multi-department coordination,2024-09-04 16:23:00,2024-09-09 16:23:00
1987,1016904,67,4,Capacity support,2026-04-16 10:43:00,2026-04-17 10:43:00
1988,1016907,12,1,Capacity support,2025-03-27 14:19:00,
1989,1016919,106,4,Multi-department coordination,2024-11-22 08:59:00,
1990,1016939,57,8,SLA risk,2024-09-29 15:20:00,2024-10-02 15:20:00
1991,1016946,23,2,Capacity support,2025-05-30 12:28:00,2025-06-07 12:28:00
1992,1016949,271,3,SLA risk,2026-04-24 09:54:00,2026-05-01 09:54:00
1993,1016951,165,4,SLA risk,2024-12-23 11:44:00,2024-12-29 11:44:00
1994,1016955,152,8,Multi-department coordination,2025-06-25 14:37:00,2025-07-02 14:37:00
1995,1016961,122,3,Policy review,2024-11-09 14:52:00,
1996,1016968,42,2,Policy review,2025-03-31 14:22:00,2025-04-05 14:22:00
1997,1016971,47,1,Capacity support,2025-08-22 13:57:00,2025-08-25 13:57:00
1998,1016985,124,3,Policy review,2025-10-10 13:12:00,2025-10-15 13:12:00
1999,1016995,124,1,Policy review,2024-11-02 08:38:00,2024-11-08 08:38:00
2000,1017001,150,8,Capacity support,2025-06-30 11:21:00,
2001,1017007,45,8,Multi-department coordination,2025-10-19 09:21:00,2025-10-20 09:21:00
2002,1017014,255,1,Multi-department coordination,2024-10-29 09:04:00,2024-11-01 09:04:00
2003,1017022,43,4,SLA risk,2024-12-31 08:53:00,2025-01-04 08:53:00
2004,1017025,186,6,SLA risk,2024-10-22 15:04:00,
2005,1017068,128,1,SLA risk,2024-11-14 10:53:00,2024-11-22 10:53:00
2006,1017069,9,1,Capacity support,2025-11-09 13:34:00,2025-11-10 13:34:00
2007,1017079,121,6,Policy review,2026-04-21 08:26:00,2026-04-26 08:26:00
2008,1017088,142,1,Policy review,2024-09-27 09:47:00,2024-10-02 09:47:00
2009,1017092,157,8,Policy review,2025-10-18 09:01:00,
2010,1017095,138,3,Multi-department coordination,2025-07-21 08:29:00,
2011,1017122,14,7,SLA risk,2025-03-08 08:25:00,2025-03-14 08:25:00
2012,1017128,68,3,Policy review,2024-12-18 08:28:00,
2013,1017137,227,1,Capacity support,2025-11-16 12:58:00,2025-11-23 12:58:00
2014,1017142,66,1,SLA risk,2024-12-27 13:04:00,2024-12-28 13:04:00
2015,1017143,45,7,Policy review,2025-11-19 10:31:00,2025-11-20 10:31:00
2016,1017163,168,7,Capacity support,2025-11-11 14:35:00,
2017,1017173,28,2,Multi-department coordination,2025-11-07 15:17:00,
2018,1017189,54,6,Policy review,2026-04-30 12:25:00,2026-05-03 12:25:00
2019,1017190,90,3,Capacity support,2025-11-30 10:10:00,2025-12-05 10:10:00
2020,1017194,92,3,Capacity support,2026-06-09 14:59:00,
2021,1017208,158,5,Capacity support,2026-02-01 14:31:00,2026-02-04 14:31:00
2022,1017212,151,6,Multi-department coordination,2025-02-16 13:46:00,2025-02-20 13:46:00
2023,1017213,122,5,Policy review,2025-11-26 13:03:00,2025-12-03 13:03:00
2024,1017220,207,4,Multi-department coordination,2025-07-16 15:56:00,2025-07-22 15:56:00
2025,1017229,52,2,Capacity support,2025-12-15 11:30:00,
2026,1017231,80,3,Policy review,2024-09-27 16:43:00,
2027,1017235,270,7,Capacity support,2026-01-19 15:05:00,2026-01-22 15:05:00
2028,1017243,123,1,Capacity support,2025-09-07 09:13:00,2025-09-10 09:13:00
2029,1017246,77,1,Policy review,2025-12-20 16:00:00,
2030,1017254,227,7,Policy review,2025-02-25 10:27:00,2025-02-26 10:27:00
2031,1017258,237,5,Multi-department coordination,2025-03-24 14:21:00,
2032,1017266,151,2,Multi-department coordination,2025-08-30 13:38:00,2025-09-05 13:38:00
2033,1017272,179,5,SLA risk,2024-11-17 16:31:00,2024-11-18 16:31:00
2034,1017273,84,1,Capacity support,2025-10-21 15:23:00,2025-10-23 15:23:00
2035,1017283,87,4,Multi-department coordination,2024-09-28 10:55:00,
2036,1017297,61,5,Capacity support,2026-05-02 08:14:00,2026-05-04 08:14:00
2037,1017304,160,4,Policy review,2025-02-25 16:26:00,2025-03-02 16:26:00
2038,1017307,135,1,Policy review,2026-03-31 12:18:00,
2039,1017308,265,8,Capacity support,2024-12-23 16:06:00,2024-12-25 16:06:00
2040,1017315,158,3,Policy review,2026-01-06 11:54:00,
2041,1017318,46,1,SLA risk,2025-06-05 15:15:00,2025-06-12 15:15:00
2042,1017321,37,8,SLA risk,2026-01-08 16:42:00,2026-01-11 16:42:00
2043,1017328,154,8,Multi-department coordination,2026-02-25 12:14:00,2026-02-27 12:14:00
2044,1017335,27,2,SLA risk,2024-11-14 16:25:00,
2045,1017357,152,4,Policy review,2024-11-07 12:25:00,2024-11-12 12:25:00
2046,1017359,108,4,SLA risk,2025-04-17 14:41:00,2025-04-22 14:41:00
2047,1017361,249,2,Capacity support,2025-08-12 10:27:00,
2048,1017364,252,7,Multi-department coordination,2026-07-04 12:30:00,2026-07-05 12:30:00
2049,1017371,208,2,Policy review,2025-04-01 11:02:00,2025-04-03 11:02:00
2050,1017372,7,6,Capacity support,2024-10-08 08:01:00,2024-10-14 08:01:00
2051,1017376,24,8,Policy review,2025-08-15 09:24:00,2025-08-21 09:24:00
2052,1017378,154,5,SLA risk,2025-12-10 10:36:00,
2053,1017381,124,4,SLA risk,2025-06-13 10:42:00,
2054,1017382,22,1,Multi-department coordination,2024-09-21 12:13:00,2024-09-26 12:13:00
2055,1017401,171,6,SLA risk,2026-06-28 13:04:00,
2056,1017413,142,6,Multi-department coordination,2026-05-01 14:34:00,2026-05-04 14:34:00
2057,1017424,207,7,Multi-department coordination,2025-07-09 14:53:00,2025-07-14 14:53:00
2058,1017429,86,4,Capacity support,2026-03-14 13:16:00,2026-03-17 13:16:00
2059,1017441,120,7,SLA risk,2025-03-30 11:34:00,2025-04-07 11:34:00
2060,1017445,74,8,SLA risk,2026-05-21 15:03:00,
2061,1017446,42,6,Policy review,2024-10-24 08:05:00,2024-10-30 08:05:00
2062,1017449,26,7,Policy review,2026-03-15 16:53:00,2026-03-18 16:53:00
2063,1017457,22,7,Multi-department coordination,2025-06-05 10:00:00,
2064,1017461,5,8,SLA risk,2025-03-20 12:15:00,
2065,1017464,14,1,SLA risk,2025-12-26 12:17:00,2025-12-27 12:17:00
2066,1017470,167,2,Capacity support,2025-08-01 09:53:00,2025-08-02 09:53:00
2067,1017471,141,6,Policy review,2025-09-18 14:07:00,2025-09-24 14:07:00
2068,1017484,17,8,Capacity support,2026-02-07 09:37:00,
2069,1017490,77,3,Policy review,2026-03-05 10:07:00,2026-03-12 10:07:00
2070,1017491,162,6,Policy review,2025-04-24 10:37:00,
2071,1017495,15,7,Multi-department coordination,2025-12-21 13:43:00,2025-12-23 13:43:00
2072,1017509,58,6,Policy review,2025-01-09 15:23:00,2025-01-17 15:23:00
2073,1017525,196,8,Capacity support,2025-10-29 11:59:00,2025-10-31 11:59:00
2074,1017533,146,8,Policy review,2026-05-12 08:55:00,2026-05-17 08:55:00
2075,1017539,156,3,Capacity support,2026-06-10 16:59:00,2026-06-13 16:59:00
2076,1017540,40,5,Capacity support,2024-08-27 13:08:00,
2077,1017550,92,5,Multi-department coordination,2025-06-09 10:35:00,
2078,1017558,53,4,Policy review,2025-07-02 16:35:00,2025-07-07 16:35:00
2079,1017560,74,1,Policy review,2025-02-24 11:01:00,
2080,1017575,148,4,Capacity support,2024-09-25 12:45:00,2024-09-27 12:45:00
2081,1017594,213,4,Capacity support,2025-05-01 12:12:00,2025-05-03 12:12:00
2082,1017596,32,5,Capacity support,2025-11-28 16:35:00,2025-12-01 16:35:00
2083,1017603,116,1,Multi-department coordination,2025-11-13 16:01:00,2025-11-20 16:01:00
2084,1017620,91,2,Policy review,2025-09-10 09:52:00,2025-09-12 09:52:00
2085,1017625,3,1,Capacity support,2024-10-15 13:07:00,2024-10-20 13:07:00
2086,1017627,189,3,Policy review,2026-06-01 10:25:00,2026-06-04 10:25:00
2087,1017633,107,5,SLA risk,2026-03-12 09:51:00,
2088,1017635,46,1,SLA risk,2026-05-20 16:09:00,2026-05-25 16:09:00
2089,1017647,88,7,SLA risk,2026-04-28 08:27:00,2026-05-05 08:27:00
2090,1017661,144,8,SLA risk,2026-01-07 11:53:00,2026-01-15 11:53:00
2091,1017669,249,6,Capacity support,2025-11-17 16:44:00,2025-11-19 16:44:00
2092,1017674,159,4,Capacity support,2026-06-26 14:35:00,2026-06-29 14:35:00
2093,1017681,214,7,Policy review,2026-04-04 10:34:00,
2094,1017682,66,2,SLA risk,2024-11-19 09:34:00,
2095,1017687,2,2,Multi-department coordination,2024-10-03 08:39:00,2024-10-07 08:39:00
2096,1017691,63,8,SLA risk,2026-06-22 09:59:00,2026-06-29 09:59:00
2097,1017703,84,2,SLA risk,2025-10-20 15:11:00,2025-10-27 15:11:00
2098,1017706,186,5,Policy review,2025-02-19 11:22:00,
2099,1017717,80,8,Policy review,2025-01-24 12:09:00,
2100,1017720,162,7,Capacity support,2024-12-10 16:32:00,
2101,1017726,8,3,Multi-department coordination,2026-06-14 08:23:00,
2102,1017727,146,2,Capacity support,2025-03-06 15:58:00,2025-03-13 15:58:00
2103,1017741,81,2,SLA risk,2025-07-04 11:14:00,2025-07-12 11:14:00
2104,1017745,9,1,Multi-department coordination,2026-03-03 12:50:00,
2105,1017749,82,5,SLA risk,2025-10-21 13:21:00,
2106,1017776,60,5,Capacity support,2025-05-05 09:06:00,2025-05-09 09:06:00
2107,1017794,86,8,Capacity support,2025-07-17 14:15:00,2025-07-21 14:15:00
2108,1017795,39,6,SLA risk,2026-03-29 16:04:00,
2109,1017800,140,3,Policy review,2025-11-13 14:10:00,2025-11-17 14:10:00
2110,1017801,85,4,Policy review,2024-08-27 13:57:00,2024-09-03 13:57:00
2111,1017808,61,2,Policy review,2026-04-27 09:34:00,2026-05-01 09:34:00
2112,1017826,7,7,Capacity support,2025-10-03 15:13:00,2025-10-10 15:13:00
2113,1017829,255,2,Capacity support,2025-08-05 11:17:00,
2114,1017831,15,7,Capacity support,2026-02-10 16:14:00,2026-02-12 16:14:00
2115,1017837,121,4,Policy review,2024-11-13 13:03:00,
2116,1017850,207,8,Multi-department coordination,2025-07-28 08:44:00,2025-07-31 08:44:00
2117,1017853,221,5,Capacity support,2026-04-23 08:37:00,2026-04-25 08:37:00
2118,1017854,4,4,Capacity support,2025-10-08 12:22:00,
2119,1017857,30,3,Multi-department coordination,2025-11-12 13:44:00,2025-11-20 13:44:00
2120,1017863,160,2,SLA risk,2025-04-06 16:18:00,2025-04-10 16:18:00
2121,1017878,27,4,SLA risk,2026-06-13 10:45:00,
2122,1017886,76,4,Policy review,2024-09-25 13:44:00,2024-09-26 13:44:00
2123,1017898,142,6,Capacity support,2026-03-22 14:40:00,
2124,1017900,239,2,SLA risk,2024-10-14 10:13:00,
2125,1017917,118,7,Capacity support,2026-06-10 14:25:00,2026-06-18 14:25:00
2126,1017920,20,8,Policy review,2026-05-07 13:19:00,2026-05-13 13:19:00
2127,1017923,140,3,Multi-department coordination,2025-06-21 16:12:00,2025-06-24 16:12:00
2128,1017925,212,1,SLA risk,2026-06-17 09:27:00,2026-06-20 09:27:00
2129,1017929,109,1,Policy review,2026-01-08 09:57:00,
2130,1017935,66,1,Multi-department coordination,2024-09-02 08:38:00,2024-09-07 08:38:00
2131,1017936,116,3,Capacity support,2025-03-29 08:18:00,
2132,1017939,134,8,Capacity support,2025-01-22 13:28:00,
2133,1017940,10,1,Policy review,2025-12-19 09:12:00,
2134,1017943,42,5,Policy review,2025-09-13 08:49:00,
2135,1017950,163,5,SLA risk,2025-06-23 13:22:00,
2136,1017964,19,8,Multi-department coordination,2026-05-10 15:25:00,2026-05-11 15:25:00
2137,1017966,42,1,Multi-department coordination,2024-10-07 16:39:00,2024-10-11 16:39:00
2138,1018004,67,5,SLA risk,2025-07-21 09:14:00,2025-07-28 09:14:00
2139,1018014,161,5,Policy review,2026-01-16 11:04:00,2026-01-17 11:04:00
2140,1018019,120,4,SLA risk,2024-09-01 13:52:00,2024-09-03 13:52:00
2141,1018067,136,3,Policy review,2024-11-22 08:10:00,2024-11-26 08:10:00
2142,1018076,104,2,Capacity support,2025-01-25 13:22:00,
2143,1018081,172,8,Multi-department coordination,2026-03-15 13:43:00,
2144,1018084,131,6,Policy review,2024-11-26 10:50:00,
2145,1018091,98,5,Capacity support,2026-01-27 12:00:00,2026-02-04 12:00:00
2146,1018108,80,3,Policy review,2025-09-28 08:32:00,2025-09-29 08:32:00
2147,1018109,186,3,Capacity support,2025-08-01 11:48:00,2025-08-04 11:48:00
2148,1018123,60,6,Policy review,2025-12-21 08:28:00,
2149,1018135,90,3,Multi-department coordination,2025-02-26 12:09:00,
2150,1018136,107,3,Capacity support,2024-09-19 15:55:00,2024-09-22 15:55:00
2151,1018148,98,1,Policy review,2025-06-12 13:19:00,2025-06-14 13:19:00
2152,1018152,207,2,Policy review,2024-09-24 14:58:00,2024-10-01 14:58:00
2153,1018153,107,8,Multi-department coordination,2026-04-06 14:39:00,2026-04-09 14:39:00
2154,1018167,28,1,SLA risk,2026-01-07 08:34:00,2026-01-15 08:34:00
2155,1018168,102,4,Capacity support,2025-07-07 14:08:00,2025-07-13 14:08:00
2156,1018173,57,6,Policy review,2026-05-19 11:06:00,2026-05-20 11:06:00
2157,1018174,112,7,Capacity support,2026-06-25 10:40:00,2026-06-26 10:40:00
2158,1018177,264,8,Capacity support,2026-01-07 15:46:00,
2159,1018181,187,5,Multi-department coordination,2025-04-24 12:12:00,2025-04-29 12:12:00
2160,1018185,100,8,Policy review,2026-03-11 10:03:00,2026-03-18 10:03:00
2161,1018199,34,5,Capacity support,2026-05-21 14:59:00,2026-05-22 14:59:00
2162,1018201,5,8,Multi-department coordination,2026-05-24 12:10:00,
2163,1018204,227,7,Capacity support,2026-05-24 15:46:00,
2164,1018205,272,4,Policy review,2025-10-08 10:07:00,2025-10-11 10:07:00
2165,1018217,90,6,Capacity support,2024-09-22 11:03:00,
2166,1018220,166,1,Multi-department coordination,2024-08-22 09:21:00,
2167,1018229,166,5,Capacity support,2026-02-18 14:40:00,
2168,1018238,69,1,Capacity support,2025-12-22 12:57:00,2025-12-25 12:57:00
2169,1018246,48,8,SLA risk,2026-04-10 09:42:00,2026-04-16 09:42:00
2170,1018249,3,5,Multi-department coordination,2025-10-20 16:23:00,
2171,1018255,24,3,Capacity support,2026-01-14 09:55:00,
2172,1018256,75,2,SLA risk,2025-03-31 15:57:00,2025-04-08 15:57:00
2173,1018267,173,3,Multi-department coordination,2025-12-20 10:34:00,2025-12-25 10:34:00
2174,1018271,10,4,SLA risk,2024-11-02 14:43:00,
2175,1018277,7,3,SLA risk,2026-04-08 11:20:00,
