status_history_id,request_id,previous_status,new_status,changed_by_user_id,changed_at
3216,1000688,,New,173,2025-06-28 08:25:00
3217,1000688,New,Triaged,173,2025-06-28 13:25:00
3218,1000688,Triaged,Assigned,173,2025-06-29 02:25:00
3219,1000688,Assigned,In Progress,173,2025-06-30 05:25:00
3220,1000688,In Progress,Resolved,173,2025-06-28 16:25:00
3221,1000689,,New,245,2026-04-06 11:56:00
3222,1000689,New,Triaged,245,2026-04-07 00:56:00
3223,1000689,Triaged,Assigned,245,2026-04-07 21:56:00
3224,1000689,Assigned,In Progress,245,2026-04-07 11:56:00
3225,1000689,In Progress,Resolved,245,2026-04-08 07:56:00
3226,1000689,Resolved,Closed,245,2026-04-09 14:56:00
3227,1000690,,New,107,2026-04-07 12:57:00
3228,1000690,New,Triaged,107,2026-04-07 15:57:00
3229,1000690,Triaged,Assigned,107,2026-04-07 18:57:00
3230,1000690,Assigned,In Progress,107,2026-04-09 15:57:00
3231,1000691,,New,208,2025-09-27 12:31:00
3232,1000691,New,Triaged,208,2025-09-28 04:31:00
3233,1000691,Triaged,Assigned,208,2025-09-29 00:31:00
3234,1000691,Assigned,In Progress,208,2025-09-28 21:31:00
3235,1000692,,New,64,2026-01-23 15:44:00
3236,1000692,New,Triaged,64,2026-01-23 20:44:00
3237,1000692,Triaged,Assigned,64,2026-01-24 03:44:00
3238,1000692,Assigned,In Progress,64,2026-01-25 09:44:00
3239,1000692,In Progress,Resolved,64,2026-01-25 19:44:00
3240,1000693,,New,216,2026-03-14 15:04:00
3241,1000693,New,Triaged,216,2026-03-15 01:04:00
3242,1000693,Triaged,Assigned,216,2026-03-16 03:04:00
3243,1000693,Assigned,In Progress,216,2026-03-16 18:04:00
3244,1000693,In Progress,Resolved,216,2026-03-16 23:04:00
3245,1000694,,New,22,2025-12-06 11:09:00
3246,1000694,New,Triaged,22,2025-12-06 22:09:00
3247,1000694,Triaged,Assigned,22,2025-12-07 21:09:00
3248,1000694,Assigned,In Progress,22,2025-12-08 17:09:00
3249,1000694,In Progress,Resolved,22,2025-12-07 15:09:00
3250,1000695,,New,175,2025-12-03 09:15:00
3251,1000695,New,Triaged,175,2025-12-04 02:15:00
3252,1000695,Triaged,Assigned,175,2025-12-04 19:15:00
3253,1000695,Assigned,In Progress,175,2025-12-03 21:15:00
3254,1000695,In Progress,Resolved,175,2025-12-05 05:15:00
3255,1000696,,New,270,2025-04-23 12:02:00
3256,1000696,New,Triaged,270,2025-04-24 06:02:00
3257,1000696,Triaged,Assigned,270,2025-04-24 02:02:00
3258,1000696,Assigned,In Progress,270,2025-04-25 12:02:00
3259,1000696,In Progress,Escalated,270,2025-04-25 16:02:00
3260,1000697,,New,184,2026-06-14 12:28:00
3261,1000697,New,Triaged,184,2026-06-14 22:28:00
3262,1000697,Triaged,Assigned,184,2026-06-15 08:28:00
3263,1000697,Assigned,In Progress,184,2026-06-16 12:28:00
3264,1000698,,New,134,2025-07-15 09:56:00
3265,1000698,New,Triaged,134,2025-07-16 00:56:00
3266,1000698,Triaged,Assigned,134,2025-07-16 15:56:00
3267,1000698,Assigned,In Progress,134,2025-07-17 00:56:00
3268,1000699,,New,123,2026-06-11 16:47:00
3269,1000699,New,Triaged,123,2026-06-12 03:47:00
3270,1000699,Triaged,Assigned,123,2026-06-12 06:47:00
3271,1000699,Assigned,In Progress,123,2026-06-13 10:47:00
3272,1000699,In Progress,Resolved,123,2026-06-13 04:47:00
3273,1000699,Resolved,Closed,123,2026-06-13 03:47:00
3274,1000700,,New,109,2025-11-27 15:13:00
3275,1000700,New,Triaged,109,2025-11-28 04:13:00
3276,1000700,Triaged,Assigned,109,2025-11-27 23:13:00
3277,1000701,,New,18,2025-04-29 12:16:00
3278,1000701,New,Triaged,18,2025-04-29 17:16:00
3279,1000701,Triaged,Assigned,18,2025-04-30 20:16:00
3280,1000701,Assigned,In Progress,18,2025-05-01 09:16:00
3281,1000702,,New,142,2024-12-28 11:57:00
3282,1000702,New,Triaged,142,2024-12-29 04:57:00
3283,1000702,Triaged,Assigned,142,2024-12-29 23:57:00
3284,1000703,,New,80,2026-03-11 16:32:00
3285,1000703,New,Triaged,80,2026-03-12 00:32:00
3286,1000703,Triaged,Assigned,80,2026-03-12 10:32:00
3287,1000703,Assigned,In Progress,80,2026-03-13 07:32:00
3288,1000703,In Progress,Pending Student,80,2026-03-14 00:32:00
3289,1000704,,New,54,2025-09-09 13:26:00
3290,1000704,New,Triaged,54,2025-09-09 16:26:00
3291,1000704,Triaged,Assigned,54,2025-09-10 19:26:00
3292,1000704,Assigned,In Progress,54,2025-09-10 07:26:00
3293,1000704,In Progress,Pending Parent,54,2025-09-11 05:26:00
3294,1000705,,New,65,2025-11-07 15:56:00
3295,1000705,New,Triaged,65,2025-11-08 03:56:00
3296,1000705,Triaged,Assigned,65,2025-11-08 21:56:00
3297,1000705,Assigned,In Progress,65,2025-11-09 09:56:00
3298,1000706,,New,271,2025-02-10 14:44:00
3299,1000706,New,Triaged,271,2025-02-11 02:44:00
3300,1000706,Triaged,Assigned,271,2025-02-11 14:44:00
3301,1000706,Assigned,In Progress,271,2025-02-10 20:44:00
3302,1000707,,New,146,2026-06-25 16:15:00
3303,1000707,New,Triaged,146,2026-06-25 18:15:00
3304,1000707,Triaged,Assigned,146,2026-06-26 18:15:00
3305,1000707,Assigned,In Progress,146,2026-06-25 22:15:00
3306,1000708,,New,103,2026-01-17 09:41:00
3307,1000708,New,Triaged,103,2026-01-17 17:41:00
3308,1000708,Triaged,Assigned,103,2026-01-18 11:41:00
3309,1000708,Assigned,In Progress,103,2026-01-19 09:41:00
3310,1000709,,New,71,2024-11-19 16:49:00
3311,1000709,New,Triaged,71,2024-11-19 20:49:00
3312,1000709,Triaged,Assigned,71,2024-11-20 14:49:00
3313,1000709,Assigned,In Progress,71,2024-11-20 19:49:00
3314,1000710,,New,252,2025-06-23 10:10:00
3315,1000710,New,Triaged,252,2025-06-23 22:10:00
3316,1000710,Triaged,Assigned,252,2025-06-23 22:10:00
3317,1000710,Assigned,In Progress,252,2025-06-25 07:10:00
3318,1000710,In Progress,Pending Parent,252,2025-06-26 02:10:00
3319,1000711,,New,35,2026-01-17 11:33:00
3320,1000711,New,Triaged,35,2026-01-17 17:33:00
3321,1000711,Triaged,Assigned,35,2026-01-18 23:33:00
3322,1000711,Assigned,In Progress,35,2026-01-19 11:33:00
3323,1000711,In Progress,Resolved,35,2026-01-20 07:33:00
3324,1000712,,New,272,2025-12-01 12:06:00
3325,1000712,New,Triaged,272,2025-12-01 23:06:00
3326,1000712,Triaged,Assigned,272,2025-12-02 04:06:00
3327,1000712,Assigned,In Progress,272,2025-12-01 21:06:00
3328,1000712,In Progress,Escalated,272,2025-12-03 08:06:00
3329,1000713,,New,99,2025-02-24 08:27:00
3330,1000713,New,Triaged,99,2025-02-24 23:27:00
3331,1000713,Triaged,Assigned,99,2025-02-24 20:27:00
3332,1000713,Assigned,In Progress,99,2025-02-24 23:27:00
3333,1000713,In Progress,Resolved,99,2025-02-24 16:27:00
3334,1000713,Resolved,Closed,99,2025-02-25 14:27:00
3335,1000714,,New,50,2026-05-31 10:11:00
3336,1000714,New,Triaged,50,2026-06-01 04:11:00
3337,1000714,Triaged,Assigned,50,2026-06-01 04:11:00
3338,1000714,Assigned,In Progress,50,2026-06-02 04:11:00
3339,1000714,In Progress,Pending Student,50,2026-06-01 06:11:00
3340,1000715,,New,32,2025-05-09 15:46:00
3341,1000715,New,Triaged,32,2025-05-10 05:46:00
3342,1000715,Triaged,Assigned,32,2025-05-11 01:46:00
3343,1000715,Assigned,In Progress,32,2025-05-09 21:46:00
3344,1000715,In Progress,Resolved,32,2025-05-10 11:46:00
3345,1000716,,New,64,2025-12-28 08:56:00
3346,1000716,New,Triaged,64,2025-12-28 11:56:00
3347,1000716,Triaged,Assigned,64,2025-12-28 16:56:00
3348,1000716,Assigned,In Progress,64,2025-12-29 17:56:00
3349,1000716,In Progress,Pending Parent,64,2025-12-29 12:56:00
3350,1000717,,New,21,2025-10-06 14:23:00
3351,1000717,New,Triaged,21,2025-10-07 01:23:00
3352,1000717,Triaged,Assigned,21,2025-10-07 08:23:00
3353,1000717,Assigned,In Progress,21,2025-10-08 20:23:00
3354,1000717,In Progress,Resolved,21,2025-10-09 06:23:00
3355,1000718,,New,134,2026-04-07 11:56:00
3356,1000718,New,Triaged,134,2026-04-07 21:56:00
3357,1000718,Triaged,Assigned,134,2026-04-07 21:56:00
3358,1000718,Assigned,In Progress,134,2026-04-09 05:56:00
3359,1000718,In Progress,Resolved,134,2026-04-09 23:56:00
3360,1000718,Resolved,Closed,134,2026-04-09 03:56:00
3361,1000719,,New,167,2025-05-24 10:39:00
3362,1000719,New,Triaged,167,2025-05-24 12:39:00
3363,1000719,Triaged,Assigned,167,2025-05-25 22:39:00
3364,1000719,Assigned,In Progress,167,2025-05-24 16:39:00
3365,1000719,In Progress,Resolved,167,2025-05-27 06:39:00
3366,1000720,,New,156,2025-06-24 12:18:00
3367,1000720,New,Triaged,156,2025-06-24 21:18:00
3368,1000720,Triaged,Assigned,156,2025-06-25 18:18:00
3369,1000720,Assigned,In Progress,156,2025-06-24 21:18:00
3370,1000720,In Progress,Pending Student,156,2025-06-27 04:18:00
3371,1000721,,New,80,2025-01-18 08:41:00
3372,1000721,New,Triaged,80,2025-01-18 10:41:00
3373,1000721,Triaged,Assigned,80,2025-01-19 16:41:00
3374,1000722,,New,104,2025-02-21 13:04:00
3375,1000722,New,Triaged,104,2025-02-21 22:04:00
3376,1000722,Triaged,Assigned,104,2025-02-22 19:04:00
3377,1000722,Assigned,In Progress,104,2025-02-23 19:04:00
3378,1000722,In Progress,Resolved,104,2025-02-23 13:04:00
3379,1000723,,New,182,2024-12-29 11:22:00
3380,1000723,New,Triaged,182,2024-12-29 18:22:00
3381,1000723,Triaged,Assigned,182,2024-12-29 15:22:00
3382,1000723,Assigned,In Progress,182,2024-12-31 05:22:00
3383,1000724,,New,12,2025-08-24 08:46:00
3384,1000724,New,Triaged,12,2025-08-24 18:46:00
3385,1000724,Triaged,Assigned,12,2025-08-25 18:46:00
3386,1000724,Assigned,In Progress,12,2025-08-25 17:46:00
3387,1000724,In Progress,Resolved,12,2025-08-25 04:46:00
3388,1000725,,New,97,2024-09-07 16:57:00
3389,1000725,New,Triaged,97,2024-09-08 06:57:00
3390,1000725,Triaged,Assigned,97,2024-09-08 08:57:00
3391,1000725,Assigned,In Progress,97,2024-09-08 10:57:00
3392,1000725,In Progress,Resolved,97,2024-09-08 20:57:00
3393,1000725,Resolved,Closed,97,2024-09-08 12:57:00
3394,1000726,,New,53,2025-09-14 08:10:00
3395,1000726,New,Triaged,53,2025-09-14 19:10:00
3396,1000726,Triaged,Assigned,53,2025-09-14 14:10:00
3397,1000727,,New,30,2024-09-26 08:36:00
3398,1000727,New,Triaged,30,2024-09-26 12:36:00
3399,1000727,Triaged,Assigned,30,2024-09-26 22:36:00
3400,1000727,Assigned,In Progress,30,2024-09-27 23:36:00
3401,1000728,,New,196,2024-12-19 16:11:00
3402,1000728,New,Triaged,196,2024-12-20 02:11:00
3403,1000728,Triaged,Assigned,196,2024-12-19 22:11:00
3404,1000728,Assigned,In Progress,196,2024-12-20 22:11:00
3405,1000728,In Progress,Pending Parent,196,2024-12-20 20:11:00
3406,1000729,,New,178,2025-05-11 09:09:00
3407,1000729,New,Triaged,178,2025-05-11 17:09:00
3408,1000729,Triaged,Assigned,178,2025-05-12 07:09:00
3409,1000729,Assigned,In Progress,178,2025-05-13 06:09:00
3410,1000730,,New,77,2026-04-21 12:15:00
3411,1000730,New,Triaged,77,2026-04-21 22:15:00
3412,1000730,Triaged,Assigned,77,2026-04-22 20:15:00
3413,1000730,Assigned,In Progress,77,2026-04-23 15:15:00
3414,1000730,In Progress,Resolved,77,2026-04-24 04:15:00
3415,1000731,,New,54,2025-12-25 09:10:00
3416,1000731,New,Triaged,54,2025-12-26 02:10:00
3417,1000731,Triaged,Assigned,54,2025-12-25 13:10:00
3418,1000731,Assigned,In Progress,54,2025-12-27 06:10:00
3419,1000732,,New,94,2025-08-01 16:13:00
3420,1000732,New,Triaged,94,2025-08-02 00:13:00
3421,1000732,Triaged,Assigned,94,2025-08-02 04:13:00
3422,1000732,Assigned,In Progress,94,2025-08-02 04:13:00
3423,1000732,In Progress,Resolved,94,2025-08-03 16:13:00
3424,1000733,,New,52,2025-11-03 13:08:00
3425,1000733,New,Triaged,52,2025-11-04 02:08:00
3426,1000733,Triaged,Assigned,52,2025-11-04 23:08:00
3427,1000733,Assigned,In Progress,52,2025-11-05 07:08:00
3428,1000733,In Progress,Resolved,52,2025-11-05 01:08:00
3429,1000733,Resolved,Closed,52,2025-11-05 10:08:00
3430,1000734,,New,139,2025-09-02 12:42:00
3431,1000734,New,Triaged,139,2025-09-02 14:42:00
3432,1000734,Triaged,Assigned,139,2025-09-03 10:42:00
3433,1000735,,New,124,2025-02-24 10:24:00
3434,1000735,New,Triaged,124,2025-02-25 01:24:00
3435,1000735,Triaged,Assigned,124,2025-02-25 02:24:00
3436,1000735,Assigned,In Progress,124,2025-02-25 07:24:00
3437,1000735,In Progress,Escalated,124,2025-02-26 14:24:00
3438,1000736,,New,88,2026-02-24 14:15:00
3439,1000736,New,Triaged,88,2026-02-24 18:15:00
3440,1000736,Triaged,Assigned,88,2026-02-25 08:15:00
3441,1000736,Assigned,In Progress,88,2026-02-26 14:15:00
3442,1000736,In Progress,Pending Student,88,2026-02-25 22:15:00
3443,1000737,,New,153,2026-06-11 11:57:00
3444,1000737,New,Triaged,153,2026-06-12 03:57:00
3445,1000737,Triaged,Assigned,153,2026-06-12 23:57:00
3446,1000737,Assigned,In Progress,153,2026-06-12 23:57:00
3447,1000737,In Progress,Resolved,153,2026-06-12 19:57:00
3448,1000737,Resolved,Closed,153,2026-06-13 23:57:00
3449,1000738,,New,102,2024-10-19 12:26:00
3450,1000738,New,Triaged,102,2024-10-19 16:26:00
3451,1000738,Triaged,Assigned,102,2024-10-20 20:26:00
3452,1000738,Assigned,In Progress,102,2024-10-21 15:26:00
3453,1000739,,New,125,2025-10-02 15:21:00
3454,1000739,New,Triaged,125,2025-10-03 06:21:00
3455,1000739,Triaged,Assigned,125,2025-10-03 07:21:00
3456,1000739,Assigned,In Progress,125,2025-10-03 03:21:00
3457,1000739,In Progress,Resolved,125,2025-10-05 11:21:00
3458,1000740,,New,6,2026-02-20 12:14:00
3459,1000740,New,Triaged,6,2026-02-20 21:14:00
3460,1000740,Triaged,Assigned,6,2026-02-21 02:14:00
3461,1000740,Assigned,In Progress,6,2026-02-22 00:14:00
3462,1000740,In Progress,Resolved,6,2026-02-21 20:14:00
3463,1000741,,New,71,2026-04-22 10:09:00
3464,1000741,New,Triaged,71,2026-04-22 15:09:00
3465,1000741,Triaged,Assigned,71,2026-04-23 18:09:00
3466,1000742,,New,114,2026-04-19 14:09:00
3467,1000742,New,Triaged,114,2026-04-19 18:09:00
3468,1000742,Triaged,Assigned,114,2026-04-21 02:09:00
3469,1000742,Assigned,In Progress,114,2026-04-20 20:09:00
3470,1000742,In Progress,Resolved,114,2026-04-22 10:09:00
3471,1000742,Resolved,Closed,114,2026-04-20 10:09:00
3472,1000743,,New,11,2025-12-08 08:47:00
3473,1000743,New,Triaged,11,2025-12-08 10:47:00
3474,1000743,Triaged,Assigned,11,2025-12-09 14:47:00
3475,1000743,Assigned,In Progress,11,2025-12-08 17:47:00
3476,1000743,In Progress,Resolved,11,2025-12-09 16:47:00
3477,1000743,Resolved,Closed,11,2025-12-08 23:47:00
3478,1000744,,New,63,2025-01-11 14:21:00
3479,1000744,New,Triaged,63,2025-01-12 06:21:00
3480,1000744,Triaged,Assigned,63,2025-01-12 12:21:00
3481,1000744,Assigned,In Progress,63,2025-01-13 02:21:00
3482,1000745,,New,172,2024-09-13 15:14:00
3483,1000745,New,Triaged,172,2024-09-13 20:14:00
3484,1000745,Triaged,Assigned,172,2024-09-14 07:14:00
3485,1000745,Assigned,In Progress,172,2024-09-15 00:14:00
3486,1000745,In Progress,Resolved,172,2024-09-13 23:14:00
3487,1000746,,New,131,2025-11-20 09:38:00
3488,1000746,New,Triaged,131,2025-11-20 21:38:00
3489,1000746,Triaged,Assigned,131,2025-11-20 17:38:00
3490,1000746,Assigned,In Progress,131,2025-11-22 06:38:00
3491,1000746,In Progress,Pending Parent,131,2025-11-22 21:38:00
3492,1000747,,New,239,2025-10-03 11:06:00
3493,1000747,New,Triaged,239,2025-10-04 02:06:00
3494,1000747,Triaged,Assigned,239,2025-10-04 15:06:00
3495,1000747,Assigned,In Progress,239,2025-10-04 20:06:00
3496,1000747,In Progress,Resolved,239,2025-10-04 15:06:00
3497,1000748,,New,164,2025-02-27 12:58:00
3498,1000748,New,Triaged,164,2025-02-28 00:58:00
3499,1000748,Triaged,Assigned,164,2025-02-27 20:58:00
3500,1000748,Assigned,In Progress,164,2025-03-01 09:58:00
3501,1000749,,New,203,2024-09-09 13:34:00
3502,1000749,New,Triaged,203,2024-09-10 01:34:00
3503,1000749,Triaged,Assigned,203,2024-09-09 21:34:00
3504,1000750,,New,115,2026-02-25 10:44:00
3505,1000750,New,Triaged,115,2026-02-25 22:44:00
3506,1000750,Triaged,Assigned,115,2026-02-26 04:44:00
3507,1000750,Assigned,In Progress,115,2026-02-26 07:44:00
3508,1000751,,New,22,2024-08-29 09:00:00
3509,1000751,New,Triaged,22,2024-08-29 20:00:00
3510,1000751,Triaged,Assigned,22,2024-08-29 21:00:00
3511,1000751,Assigned,In Progress,22,2024-08-31 06:00:00
3512,1000751,In Progress,Resolved,22,2024-08-31 21:00:00
3513,1000751,Resolved,Closed,22,2024-09-01 22:00:00
3514,1000752,,New,20,2026-05-17 09:24:00
3515,1000752,New,Triaged,20,2026-05-18 03:24:00
3516,1000752,Triaged,Assigned,20,2026-05-17 17:24:00
3517,1000752,Assigned,In Progress,20,2026-05-18 03:24:00
3518,1000752,In Progress,Resolved,20,2026-05-18 13:24:00
3519,1000752,Resolved,Closed,20,2026-05-18 00:24:00
3520,1000753,,New,120,2025-06-19 10:35:00
3521,1000753,New,Triaged,120,2025-06-19 20:35:00
3522,1000753,Triaged,Assigned,120,2025-06-20 06:35:00
3523,1000753,Assigned,In Progress,120,2025-06-20 19:35:00
3524,1000753,In Progress,Resolved,120,2025-06-20 10:35:00
3525,1000753,Resolved,Closed,120,2025-06-19 20:35:00
3526,1000754,,New,57,2025-05-29 08:15:00
3527,1000754,New,Triaged,57,2025-05-29 10:15:00
3528,1000754,Triaged,Assigned,57,2025-05-30 00:15:00
3529,1000754,Assigned,In Progress,57,2025-05-31 02:15:00
3530,1000754,In Progress,Escalated,57,2025-05-31 12:15:00
3531,1000755,,New,126,2026-01-02 15:22:00
3532,1000755,New,Triaged,126,2026-01-03 06:22:00
3533,1000755,Triaged,Assigned,126,2026-01-03 21:22:00
3534,1000755,Assigned,In Progress,126,2026-01-04 15:22:00
3535,1000755,In Progress,Resolved,126,2026-01-04 07:22:00
3536,1000755,Resolved,Closed,126,2026-01-03 06:22:00
3537,1000756,,New,159,2024-09-20 09:52:00
3538,1000756,New,Triaged,159,2024-09-20 11:52:00
3539,1000756,Triaged,Assigned,159,2024-09-20 21:52:00
3540,1000757,,New,12,2025-05-23 09:14:00
3541,1000757,New,Triaged,12,2025-05-23 15:14:00
3542,1000757,Triaged,Assigned,12,2025-05-23 21:14:00
3543,1000757,Assigned,In Progress,12,2025-05-23 21:14:00
3544,1000757,In Progress,Pending Parent,12,2025-05-24 09:14:00
3545,1000758,,New,21,2025-12-10 09:26:00
3546,1000758,New,Triaged,21,2025-12-10 20:26:00
3547,1000758,Triaged,Assigned,21,2025-12-11 09:26:00
3548,1000758,Assigned,In Progress,21,2025-12-11 06:26:00
3549,1000758,In Progress,Escalated,21,2025-12-11 05:26:00
3550,1000759,,New,272,2025-03-25 15:35:00
3551,1000759,New,Triaged,272,2025-03-25 19:35:00
3552,1000759,Triaged,Assigned,272,2025-03-27 01:35:00
3553,1000759,Assigned,In Progress,272,2025-03-26 15:35:00
3554,1000760,,New,82,2026-02-04 15:15:00
3555,1000760,New,Triaged,82,2026-02-05 08:15:00
3556,1000760,Triaged,Assigned,82,2026-02-05 11:15:00
3557,1000760,Assigned,In Progress,82,2026-02-06 09:15:00
3558,1000760,In Progress,Resolved,82,2026-02-07 07:15:00
3559,1000760,Resolved,Closed,82,2026-02-05 06:15:00
3560,1000761,,New,2,2025-03-30 09:59:00
3561,1000761,New,Triaged,2,2025-03-31 03:59:00
3562,1000761,Triaged,Assigned,2,2025-03-31 01:59:00
3563,1000761,Assigned,In Progress,2,2025-03-30 15:59:00
3564,1000761,In Progress,Resolved,2,2025-04-01 13:59:00
3565,1000762,,New,70,2025-05-23 10:18:00
3566,1000762,New,Triaged,70,2025-05-24 01:18:00
3567,1000762,Triaged,Assigned,70,2025-05-24 00:18:00
3568,1000763,,New,270,2024-11-07 09:07:00
3569,1000763,New,Triaged,270,2024-11-08 02:07:00
3570,1000763,Triaged,Assigned,270,2024-11-08 21:07:00
3571,1000763,Assigned,In Progress,270,2024-11-09 09:07:00
3572,1000763,In Progress,Resolved,270,2024-11-10 05:07:00
3573,1000764,,New,10,2026-03-25 10:02:00
3574,1000764,New,Triaged,10,2026-03-25 18:02:00
3575,1000764,Triaged,Assigned,10,2026-03-25 22:02:00
3576,1000764,Assigned,In Progress,10,2026-03-27 16:02:00
3577,1000764,In Progress,Resolved,10,2026-03-27 18:02:00
3578,1000764,Resolved,Closed,10,2026-03-26 16:02:00
3579,1000765,,New,56,2024-09-26 10:39:00
3580,1000765,New,Triaged,56,2024-09-26 12:39:00
3581,1000765,Triaged,Assigned,56,2024-09-27 02:39:00
3582,1000765,Assigned,In Progress,56,2024-09-27 16:39:00
3583,1000765,In Progress,Pending Parent,56,2024-09-27 22:39:00
3584,1000766,,New,178,2024-09-27 15:38:00
3585,1000766,New,Triaged,178,2024-09-27 17:38:00
3586,1000766,Triaged,Assigned,178,2024-09-28 19:38:00
3587,1000766,Assigned,In Progress,178,2024-09-29 00:38:00
3588,1000767,,New,121,2025-05-19 13:13:00
3589,1000767,New,Triaged,121,2025-05-20 00:13:00
3590,1000767,Triaged,Assigned,121,2025-05-20 09:13:00
3591,1000767,Assigned,In Progress,121,2025-05-20 04:13:00
3592,1000767,In Progress,Pending Student,121,2025-05-20 17:13:00
3593,1000768,,New,177,2025-02-04 16:28:00
3594,1000768,New,Triaged,177,2025-02-05 01:28:00
3595,1000768,Triaged,Assigned,177,2025-02-05 12:28:00
3596,1000768,Assigned,In Progress,177,2025-02-05 01:28:00
3597,1000769,,New,31,2025-06-13 10:21:00
3598,1000769,New,Triaged,31,2025-06-13 22:21:00
3599,1000769,Triaged,Assigned,31,2025-06-14 18:21:00
3600,1000769,Assigned,In Progress,31,2025-06-14 16:21:00
3601,1000770,,New,134,2026-05-31 08:34:00
3602,1000770,New,Triaged,134,2026-05-31 10:34:00
3603,1000770,Triaged,Assigned,134,2026-05-31 12:34:00
3604,1000770,Assigned,In Progress,134,2026-06-01 08:34:00
3605,1000770,In Progress,Resolved,134,2026-06-01 16:34:00
3606,1000770,Resolved,Closed,134,2026-06-02 00:34:00
3607,1000771,,New,34,2024-10-10 11:16:00
3608,1000771,New,Triaged,34,2024-10-10 23:16:00
3609,1000771,Triaged,Assigned,34,2024-10-11 15:16:00
